@RELATION bad_actors 
 @ATTRIBUTE author_guid string 
 @ATTRIBUTE account_age numeric 
 @ATTRIBUTE author_type numeric 
 @ATTRIBUTE average_hashtags numeric 
 @ATTRIBUTE average_links numeric 
 @ATTRIBUTE average_minutes_between_posts numeric 
 @ATTRIBUTE average_post_lenth numeric 
 @ATTRIBUTE average_posts_per_day_active_days numeric 
 @ATTRIBUTE average_posts_per_day_total numeric 
 @ATTRIBUTE average_user_mentions numeric 
 @ATTRIBUTE boost_score_avg numeric 
 @ATTRIBUTE boost_score_std_dev numeric 
 @ATTRIBUTE boost_score_sum numeric 
 @ATTRIBUTE boosting_timeslots_count numeric 
 @ATTRIBUTE count_authors_sharing_boosted_posts numeric 
 @ATTRIBUTE friends_followers_ratio numeric 
 @ATTRIBUTE number_followers numeric 
 @ATTRIBUTE number_friends numeric 
 @ATTRIBUTE number_of_crawled_posts numeric 
 @ATTRIBUTE number_of_posts numeric 
 @ATTRIBUTE number_pointed_posts numeric 
 @ATTRIBUTE number_pointers numeric 
  @DATA 
 6055fa75c0353dee9053ff65ea57b7eb, 1461.0, ?, 0.0, 1.0, ?, 14.0, 1.0, 0.0, 0.0, ?, ?, ?, ?, ?, 7.787878787878788, 33.0, 257.0, 1.0, 110.0, ?, ? 
 60640924f35b3240b5c1b2dd32ca93ba, 1630.0, ?, 0.0, 2.0, ?, 16.0, 1.0, 67.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0382762514113661, 26570.0, 27587.0, 1.0, 110366.0, 1.0, 1.0 
 608a4308720e3d5f84ef73ec4dde6766, 239.0, ?, 0.0, 1.0, ?, 16.0, 1.0, 58.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3717728055077454, 581.0, 1378.0, 1.0, 14077.0, 1.0, 1.0 
 6109fd5430863e61ac556b42f5814b3d, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.8, 15.0, 117.0, 1.0, 12.0, 1.0, 1.0 
 6110a6b55cf43c16883d4a48324b75f8, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 0.0, 1.0, 0.007433169689223262, 0.0, 0.007433169689223262, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 9.0, 1.0, 1.0 
 6119097c240d3803b5309d4ca50ee196, 19.0, 1.0, 0.0, 1.0, 129.96666666666667, 12.5, 1.0, 4.0, 1.0, 0.0006188134475907901, 0.0006188134475907901, 0.0012376268951815803, 0.0, 0.0, 44.25, 8.0, 354.0, 2.0, 90.0, 2.0, 2.0 
 61b85c7e0ae33bcb896ba25314888f00, 1652.0, ?, 0.0, 2.0, ?, 15.0, 1.0, 0.0, 1.0, ?, ?, ?, ?, ?, 3.761904761904762, 21.0, 79.0, 1.0, 1153.0, ?, ? 
 61f354a4e0923271a9fd8c3cce6c55c9, 2631.0, ?, 0.0, 0.0, ?, 27.0, 1.0, 54.0, 1.0, ?, ?, ?, ?, ?, 0.09219730941704037, 5575.0, 514.0, 1.0, 143282.0, ?, ? 
 62f68e8b66673405a69ae43cc811b4f9, 2567.0, ?, 0.0, 0.0, ?, 22.0, 1.0, 5.0, 1.0, ?, ?, ?, ?, ?, 0.859493670886076, 790.0, 679.0, 1.0, 13097.0, ?, ? 
 6343dc3298343d4780f6242dd553a2fd, 1952.0, ?, 0.0, 2.0, ?, 13.0, 1.0, 140.0, 0.0, ?, ?, ?, ?, ?, 0.003815813040735751, 128413.0, 490.0, 1.0, 274842.0, ?, ? 
 63c741f87a433806948088af0a708f80, 897.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.25285218253968256, 0.0, 0.25285218253968256, 1.0, 90.0, 8.272727272727273, 22.0, 182.0, 1.0, 1010.0, 1.0, 1.0 
 64910a4edb333cff89df7d5f459cd06c, 808.0, ?, 0.0, 0.0, ?, 17.0, 1.0, 40.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2131410256410255, 624.0, 757.0, 1.0, 32972.0, 1.0, 1.0 
 64ce778891ec34fc855f7118ab3e4dcb, 93.0, ?, 0.0, 2.0, ?, 17.0, 1.0, 113.0, 0.0, ?, ?, ?, ?, ?, 0.8, 25.0, 20.0, 1.0, 10561.0, ?, ? 
 64df4b3eb15a3df4ad82ed0c75f1f1c8, 157.0, ?, 0.0, 0.6153846153846154, 4715.001388888883, 12.846153846153847, 2.6, 60.0, 1.0769230769230769, 0.00019670715068938245, 0.0005563718406413856, 0.001770364356204442, 0.0, 0.0, 0.2929061784897025, 874.0, 256.0, 13.0, 9491.0, 9.0, 9.0 
 65753ad879a035e5b4fa889ad728cfc5, 19.0, 1.0, 0.0, 1.0, 21.366666666666667, 12.5, 2.0, 4.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 35.55555555555556, 9.0, 320.0, 2.0, 91.0, 2.0, 2.0 
 65816803786d3c88aae077e57b91d233, 2647.0, ?, 0.0, 0.0, ?, 7.0, 1.0, 48.0, 0.0, 1.6269262807163682e-06, 0.0, 1.6269262807163682e-06, 0.0, 0.0, 0.6339719373988127, 7412.0, 4699.0, 1.0, 128687.0, 1.0, 1.0 
 65b882251259379892e95df14de326c6, 1224.0, ?, 0.0, 1.0, ?, 6.0, 1.0, 88.0, 0.0, ?, ?, ?, ?, ?, 0.016260162601626018, 123.0, 2.0, 1.0, 108209.0, ?, ? 
 6602634928be33f5b28b72b44c7e7ebd, 3429.0, ?, 0.0, 0.0, ?, 13.0, 1.0, 1.0, 0.0, ?, ?, ?, ?, ?, 1.8693009118541033, 329.0, 615.0, 1.0, 3563.0, ?, ? 
 6619080c62ff33fd98934f5a7a893999, 746.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 14.952380952380953, 21.0, 314.0, 1.0, 1131.0, 1.0, 1.0 
 668544a0a6033eab98aad5552f5a0961, 1939.0, ?, 0.0, 1.0, 0.5916666666666667, 11.666666666666666, 3.0, 1.0, 1.0, ?, ?, ?, ?, ?, 2.1419753086419755, 162.0, 347.0, 3.0, 2093.0, ?, ? 
 66dcfafaa6813184b6b60da525dde8f2, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 9.0, 1.0, 0.00619005371951836, 0.0, 0.00619005371951836, 0.0, 0.0, 68.75, 4.0, 275.0, 1.0, 119.0, 1.0, 1.0 
 6730438127483b3189504e43fc046c31, 773.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.1667631172839506, 0.0, 0.1667631172839506, 1.0, 90.0, 11.421052631578947, 19.0, 217.0, 1.0, 1194.0, 1.0, 1.0 
 673a35c785f933ac972d1f83a53d6a0c, 19.0, 1.0, 0.0, 1.0, -0.9333333333333333, 12.5, 2.0, 2.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 50.0, 2.0, 2.0 
 67c2d01a20503eb68314fcab59d46058, 1556.0, ?, 0.0, 1.0, ?, 23.0, 1.0, 15.0, 1.0, 0.0002597327098957539, 0.0, 0.0002597327098957539, 0.0, 0.0, 5.186239620403321, 843.0, 4372.0, 1.0, 24630.0, 1.0, 1.0 
 68471b2b000d319e91cf2d1891c3b190, 19.0, 1.0, 0.0, 1.0, 188.06666666666666, 12.5, 1.0, 3.0, 1.0, 0.0006188134475907901, 0.0006188134475907901, 0.0012376268951815803, 0.0, 0.0, 59.2, 5.0, 296.0, 2.0, 74.0, 2.0, 2.0 
 68c7ea91c6c33cc3b7b60146c4578501, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 101.0, 1.0, 101.0, 1.0, 28.0, 1.0, 1.0 
 68e637fffec9343cbb56f9c9970e38f6, 401.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 2.0, 1.0, 0.426703514739229, 0.0, 0.426703514739229, 1.0, 90.0, 11.923076923076923, 26.0, 310.0, 1.0, 1083.0, 1.0, 1.0 
 695dc91c14d63de595c720b2d7b48b1c, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 3.0, 1.0, 0.0012376268951815803, 0.0, 0.0012376268951815803, 0.0, 0.0, 48.5, 2.0, 97.0, 1.0, 37.0, 1.0, 1.0 
 6abdd51ea8a731ffa18efcd3f50c1f4f, 108.0, ?, 0.0, 2.0, 94.45, 17.666666666666668, 3.0, 79.0, 0.0, ?, ?, ?, ?, ?, 2.0, 20.0, 40.0, 3.0, 8533.0, ?, ? 
 6abf24d373f432d1bc6aaaa23c0d50b6, 932.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 19.704545454545453, 44.0, 867.0, 1.0, 1559.0, 1.0, 1.0 
 6ac8c6a0d6d3361195f6b7fe9ae09bef, 344.0, ?, 0.0, 2.0, 657.6666666666666, 17.5, 2.0, 46.0, 0.25, 4.251266877529504e-08, 6.012199275469743e-08, 1.275380063258851e-07, 0.0, 0.0, 2.0226500566251415, 883.0, 1786.0, 4.0, 16149.0, 3.0, 4.0 
 6b632c49f7883fbe91355dfd250e8e42, 988.0, ?, 0.0, 0.0, ?, 10.0, 1.0, 36.0, 0.0, ?, ?, ?, ?, ?, 0.5698198198198198, 1332.0, 759.0, 1.0, 36140.0, ?, ? 
 6be46b64ef49358d855feb4ef6a7b800, 861.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 2.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 8.234782608695653, 115.0, 947.0, 1.0, 1974.0, 1.0, 1.0 
 6be7d7a96bd43afabf40f041044fea9e, 930.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.714285714285714, 21.0, 141.0, 1.0, 1141.0, 1.0, 1.0 
 6c952b965d7d375192e0107f62cb7f38, 1891.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 0.0, 1.0, 0.08114505472971081, 0.0, 0.08114505472971081, 0.0, 0.0, 0.13764510779436154, 603.0, 83.0, 1.0, 149.0, 1.0, 1.0 
 6cffbba00f403e7bb67bbd5518e84789, 19.0, 1.0, 0.0, 1.0, -0.9166666666666666, 12.5, 2.0, 5.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 0.0, 14.0, 0.0, 2.0, 98.0, 2.0, 2.0 
 6d2de0fccfe6318ca13a93f240f562b4, 2347.0, ?, 0.0, 1.0, 26.383333333333333, 14.0, 2.0, 0.0, 0.0, ?, ?, ?, ?, ?, 9.709090909090909, 55.0, 534.0, 2.0, 539.0, ?, ? 
 6d3e2566e14337daab4708c50cd511ec, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 10.0, 1.0, 0.007433169689223262, 0.0, 0.007433169689223262, 0.0, 0.0, 99.33333333333333, 3.0, 298.0, 1.0, 129.0, 1.0, 1.0 
 6dd09457e90e375f88658de4de5a0656, 19.0, 1.0, 0.0, 1.0, 33.18333333333334, 12.5, 2.0, 2.0, 1.0, 0.00986153751984049, 0.00986153751984049, 0.01972307503968098, 1.0, 191.0, 79.25, 4.0, 317.0, 2.0, 43.0, 2.0, 2.0 
 6ddaa631ccef3f128700e061445faa7e, 11.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 1.0, 1.0, 0.0007608832691239761, 0.0, 0.0007608832691239761, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 1.0, 1.0 
 6e1793046dd535019228e0bc2a6cd211, 2525.0, ?, 0.0, 1.0, ?, 23.0, 1.0, 16.0, 1.0, 0.0009670121570678834, 0.0, 0.0009670121570678834, 0.0, 0.0, 2.727155727155727, 777.0, 2119.0, 1.0, 42556.0, 1.0, 1.0 
 6fcf1eb4acaa36f093367e9528c2bf38, 2554.0, ?, 0.0, 0.5, 644.5, 5.0, 2.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08868765272387523, 6957.0, 617.0, 2.0, 9631.0, 2.0, 2.0 
 70023ea7d9ce3f9e98526f54eca51ba1, 3310.0, ?, 0.0, 1.0, ?, 20.0, 1.0, 46.0, 1.0, 0.00031887755102040814, 0.0, 0.00031887755102040814, 0.0, 0.0, 0.0001259287243420224, 7941.0, 1.0, 1.0, 152863.0, 1.0, 1.0 
 7020a82f11343f1e8f4e8baacf3b8a93, 1308.0, ?, 0.0, 1.0, ?, 23.0, 1.0, 27.0, 1.0, 0.0002597327098957539, 0.0, 0.0002597327098957539, 0.0, 0.0, 6.328467153284672, 548.0, 3468.0, 1.0, 35916.0, 1.0, 1.0 
 70aff3c62e8f341e9ab7fecb75ba7068, 179.0, ?, 0.0, 2.0, 13793.175, 13.0, 1.6666666666666667, 196.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.39, 100.0, 39.0, 5.0, 35232.0, 4.0, 4.0 
 70d025442d653ab0b7448deac9625dd4, 18.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 59.0, 1.0, 1.0 
 7123b05d627630efbe406565b4c65aeb, 758.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 9.407407407407407, 27.0, 254.0, 1.0, 1058.0, 1.0, 1.0 
 7128687c11483811a9912dcdaa0bf192, 873.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.1667631172839506, 0.0, 0.1667631172839506, 1.0, 90.0, 6.2125, 160.0, 994.0, 1.0, 1493.0, 1.0, 1.0 
 713491378db43cb2a12232c285d838ba, 19.0, 1.0, 0.0, 1.0, 35.166666666666664, 12.5, 2.0, 9.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 20.866666666666667, 15.0, 313.0, 2.0, 179.0, 2.0, 2.0 
 71755dd3cfc33264b9ad1ecfc41e23e6, 2264.0, ?, 0.0, 0.0, ?, 7.0, 1.0, 27.0, 0.0, 3.041023138121449e-05, 0.0, 3.041023138121449e-05, 0.0, 0.0, 1.0397151898734178, 6320.0, 6571.0, 1.0, 61901.0, 1.0, 1.0 
 7199b0930a3b3ed996d0b6303c3bfdd5, 70.0, ?, 0.0, 2.0, ?, 14.0, 1.0, 86.0, 0.0, ?, ?, ?, ?, ?, 1.55, 20.0, 31.0, 1.0, 6049.0, ?, ? 
 72810799338c3938a825202e118f2356, 103.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 1.0, 1.0, 0.021520293847566575, 0.0, 0.021520293847566575, 0.0, 0.0, 7.158273381294964, 139.0, 995.0, 1.0, 114.0, 1.0, 1.0 
 729d1b47821a351fbd4f7cbe619634c5, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99.0, 1.0, 12.0, 1.0, 1.0 
 72c0b66820993bfda0197919aaafcb9d, 12.0, 1.0, 0.0, 1.0, 3.216666666666667, 12.5, 2.0, 2.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 0.0, 0.0, 90.0, 2.0, 31.0, 2.0, 2.0 
 72d1b1843fa635b9893f1cc6697eb868, 106.0, ?, 0.0, 2.0, ?, 14.0, 1.0, 106.0, 0.0, ?, ?, ?, ?, ?, 2.1052631578947367, 19.0, 40.0, 1.0, 11337.0, ?, ? 
 737e6fa396c63e6f8d35521cdf1944ec, 2650.0, ?, 0.0, 1.0, ?, 12.0, 1.0, 12.0, 1.0, ?, ?, ?, ?, ?, 3.4703703703703703, 270.0, 937.0, 1.0, 33055.0, ?, ? 
 73ee766f592b3f56b2e2c5bcd873051f, 283.0, ?, 0.0, 0.0, ?, 5.0, 1.0, 25.0, 1.0, ?, ?, ?, ?, ?, 1.3563636363636364, 275.0, 373.0, 1.0, 7205.0, ?, ? 
 741b5dd59d553b93a757a2bdd92ee7dc, 78.0, ?, 0.0, 1.0, ?, 15.0, 1.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0896775941479273, 3691.0, 4022.0, 1.0, 1090.0, 1.0, 1.0 
 741f6831c43b3e68ba07b25c1d4f9864, 133.0, ?, 0.0, 0.0, ?, 24.0, 1.0, 452.0, 1.0, ?, ?, ?, ?, ?, 0.006006006006006006, 1665.0, 10.0, 1.0, 60149.0, ?, ? 
 747fe9fb0b22398195a8370266ccc9dd, 3365.0, ?, 0.0, 0.0, ?, 23.0, 1.0, 2.0, 1.0, ?, ?, ?, ?, ?, 0.4156028368794326, 705.0, 293.0, 1.0, 9184.0, ?, ? 
 749ac075e94a3530a7524d3429828a4b, 1797.0, ?, 0.0, 1.0, ?, 13.0, 1.0, 6.0, 1.0, 2.0176911157024794e-06, 0.0, 2.0176911157024794e-06, 0.0, 0.0, 0.2038687241903934, 4601.0, 938.0, 1.0, 11056.0, 1.0, 1.0 
 74aff59b251e3f9ebb3d034dd9255785, 11.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 7.0, 1.0, 0.003883136094674556, 0.0, 0.003883136094674556, 1.0, 191.0, 0.0, 0.0, 302.0, 1.0, 87.0, 1.0, 1.0 
 74eb6d8691e63428a96980f8d7fc5396, 1953.0, ?, 0.0, 1.0, ?, 21.0, 1.0, 4.0, 2.0, ?, ?, ?, ?, ?, 1.9529411764705882, 255.0, 498.0, 1.0, 7843.0, ?, ? 
 751b1b7aeafa3426868351a93b3d2bbc, 19.0, 1.0, 0.0, 1.0, -1.6833333333333333, 12.5, 2.0, 5.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 0.0, 5.0, 0.0, 2.0, 103.0, 2.0, 2.0 
 754d76915a223b73b971967e88216753, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 6.0, 1.0, 0.003175054099000936, 0.0, 0.003175054099000936, 0.0, 0.0, 145.0, 2.0, 290.0, 1.0, 74.0, 1.0, 1.0 
 7558d6173eaf3006b06ddeea581adabb, 1678.0, ?, 0.0, 1.0, ?, 14.0, 1.0, 110.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17087667161961367, 12787.0, 2185.0, 1.0, 186031.0, 1.0, 1.0 
 75686873db1032159bd6406d901e202f, 999.0, ?, 0.0, 0.0, ?, 20.0, 1.0, 1.0, 4.0, ?, ?, ?, ?, ?, 3.0454545454545454, 22.0, 67.0, 1.0, 1164.0, ?, ? 
 75b650a78d4a39c6984083becaad4096, 19.0, 1.0, 0.0, 1.0, 22.95, 12.5, 2.0, 5.0, 1.0, 0.00986153751984049, 0.00986153751984049, 0.01972307503968098, 1.0, 191.0, 75.0, 4.0, 300.0, 2.0, 95.0, 2.0, 2.0 
 75e0c6794f323037905492870f8531a7, 2639.0, ?, 0.0, 2.0, ?, 15.0, 1.0, 57.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044029678697826015, 1136438.0, 50037.0, 1.0, 152778.0, 1.0, 1.0 
 75eda0c81fa23e3bbab09c41748794f4, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 7.0, 91.0, 1.0, 29.0, 1.0, 1.0 
 76e40fa628bc353ab2c11d0ba44501e2, 2615.0, ?, 0.0, 0.0, ?, 22.0, 1.0, 1.0, 0.0, ?, ?, ?, ?, ?, 3.896103896103896, 77.0, 300.0, 1.0, 4425.0, ?, ? 
 770288a77ad13dfd8c9268e3f788f5b2, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 8.0, 1.0, 0.003175054099000936, 0.0, 0.003175054099000936, 0.0, 0.0, 105.66666666666667, 3.0, 317.0, 1.0, 103.0, 1.0, 1.0 
 7708aae5982d37a89e74bbf81cb96753, 381.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 2.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 8.892857142857142, 28.0, 249.0, 1.0, 1106.0, 1.0, 1.0 
 776efc10f620321f82170ccf00081369, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 36.0, 3.0, 108.0, 1.0, 30.0, 1.0, 1.0 
 7774def049d532bda7e66f78dd616d8a, 767.0, ?, 0.0, 0.0, -2.35, 23.5, 2.0, 10.0, 1.0, ?, ?, ?, ?, ?, 2.0408163265306123, 196.0, 400.0, 2.0, 8023.0, ?, ? 
 778cb38b590c37f28a6d4e7a90a4be26, 20.0, 1.0, 0.0, 1.0, 41.416666666666664, 12.5, 2.0, 8.0, 1.0, 0.00986153751984049, 0.00986153751984049, 0.01972307503968098, 1.0, 191.0, 63.4, 5.0, 317.0, 2.0, 163.0, 2.0, 2.0 
 77aa8afe0219318cac1dcf6a74746884, 174.0, ?, 0.0, 2.0, 52370.833333333336, 17.0, 1.0, 210.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 120.0, 40.0, 2.0, 36654.0, 1.0, 1.0 
 782a577a03933f3fa3ee4a39f9036976, 108.0, ?, 0.0, 2.0, ?, 15.0, 1.0, 86.0, 0.0, ?, ?, ?, ?, ?, 1.9047619047619047, 21.0, 40.0, 1.0, 9347.0, ?, ? 
 79984dec1cea33b7aaa7f8035a6bedc9, 18.0, 1.0, 0.0, 1.0, 5.1, 12.5, 2.0, 4.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 60.0, 5.0, 300.0, 2.0, 84.0, 2.0, 2.0 
 7a2918e08c0b3c22b5c04aab58c04028, 2087.0, ?, 0.0, 0.0, ?, 9.0, 1.0, 0.0, 0.0, ?, ?, ?, ?, ?, 1.5080482897384306, 994.0, 1499.0, 1.0, 731.0, ?, ? 
 7a6d9e1e65a0318e981ac3d4b3681d3c, 2270.0, ?, 0.0, 0.0, 18616.077777777766, 0.0, 2.0, 236.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.786046511627907, 645.0, 507.0, 4.0, 536419.0, 1.0, 1.0 
 7a7b501864593697932ec23ca5cd55ca, 63.0, ?, 0.0, 2.0, ?, 20.0, 1.0, 2.0, 0.0, ?, ?, ?, ?, ?, 4.214285714285714, 14.0, 59.0, 1.0, 169.0, ?, ? 
 7a919cc8fdc3368dbfd77c9df806c74d, 440.0, ?, 0.0, 0.0, ?, 5.0, 1.0, 67.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4817391304347826, 1150.0, 554.0, 1.0, 29753.0, 1.0, 1.0 
 7a9e6207831235428d750f7e45091d03, 2786.0, ?, 0.0, 1.0, ?, 16.0, 1.0, 18.0, 0.0, ?, ?, ?, ?, ?, 0.8726854980402757, 7399.0, 6457.0, 1.0, 51095.0, ?, ? 
 7aedcef582a63a6c84901a7a20ffdfd4, 830.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 8.15625, 32.0, 261.0, 1.0, 1034.0, 1.0, 1.0 
 7b7978e399c831b49f83e394b9c67608, 2006.0, ?, 0.0, 2.0, 486.31111111110005, 16.5, 2.0, 12.0, 0.0, 2.1987068086034518e-07, 0.0, 2.1987068086034518e-07, 0.0, 0.0, 0.0008375552957424842, 585036.0, 490.0, 4.0, 24365.0, 1.0, 4.0 
 7b7affa9c2293657bf9301bb6a9ad115, 1424.0, ?, 0.0, 0.0, ?, 20.0, 1.0, 21.0, 3.0, ?, ?, ?, ?, ?, 0.007479620136145894, 47596.0, 356.0, 1.0, 30535.0, ?, ? 
 7c06cec5d1393b539417bef1e6b9beda, 1149.0, ?, 0.0, 1.0, ?, 19.0, 1.0, 0.0, 1.0, ?, ?, ?, ?, ?, 0.6, 65.0, 39.0, 1.0, 6.0, ?, ? 
 7c08f6e6606d36a19c018b0136dd05b6, 2713.0, ?, 0.0, 1.0, ?, 15.0, 1.0, 7.0, 1.0, ?, ?, ?, ?, ?, 0.9530864197530864, 405.0, 386.0, 1.0, 21469.0, ?, ? 
 7c49a90c242537bca2ed15492960e0e3, 1206.0, ?, 0.0, 1.0, 1500.3083333333334, 10.0, 1.0, 82.0, 0.0, 1.80911247860063e-07, 0.0, 1.80911247860063e-07, 0.0, 0.0, 2.846636259977195, 1754.0, 4993.0, 3.0, 99180.0, 1.0, 3.0 
 7c6f641fa95c3ef6942753fb3e568349, 18.0, 1.0, 0.0, 1.0, 19.616666666666667, 12.5, 2.0, 6.0, 1.0, 0.001957229970427234, 0.001957229970427234, 0.003914459940854468, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 109.0, 2.0, 2.0 
 7deafe7ff3f23693bdb009399e2805ad, 208.0, ?, 0.0, 2.0, ?, 18.0, 1.0, 152.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9411764705882353, 680.0, 1320.0, 1.0, 31736.0, 1.0, 1.0 
 7e71bf7f9dbd38269d23b87cbca3e742, 19.0, 1.0, 0.0, 1.0, 16.6, 12.5, 2.0, 5.0, 1.0, 0.001957229970427234, 0.001957229970427234, 0.003914459940854468, 0.0, 0.0, 37.875, 8.0, 303.0, 2.0, 108.0, 2.0, 2.0 
 7e7ef15a3d0f333882a5ba3229ebdbf7, 1107.0, ?, 0.0, 1.0, ?, 23.0, 1.0, 45.0, 1.0, 0.00071233884824591, 0.0, 0.00071233884824591, 0.0, 0.0, 1.5702265372168285, 3090.0, 4852.0, 1.0, 50801.0, 1.0, 1.0 
 7f2fc4c7eaf83d1fa6d07091405c7161, 1356.0, ?, 0.0, 1.0, ?, 23.0, 1.0, 90.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.058532563891179, 1213.0, 4923.0, 1.0, 123229.0, 1.0, 1.0 
 7f8081cd6a4b34c5be06077e13329669, 1523.0, ?, 0.0, 0.0, ?, 24.0, 1.0, 0.0, 1.0, ?, ?, ?, ?, ?, 2.3653846153846154, 52.0, 123.0, 1.0, 762.0, ?, ? 
 7ff9e2b3d2813e888c07251353137e1a, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 87.0, 1.0, 24.0, 1.0, 1.0 
 807e2e35e5f33f91a966a895f75d398e, 2815.0, ?, 0.0, 1.0, ?, 18.0, 1.0, 0.0, 2.0, ?, ?, ?, ?, ?, 0.5110132158590308, 227.0, 116.0, 1.0, 1591.0, ?, ? 
 80b41ed6d9173289a5f27e7556200ffc, 245.0, ?, 0.0, 1.8461538461538463, 4668.066666666667, 17.384615384615383, 3.25, 245.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5333333333333333, 75.0, 40.0, 13.0, 60202.0, 11.0, 11.0 
 813f1efc76733ea7bad748c6bd65aa4d, 474.0, ?, 0.0, 2.0, ?, 14.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5158730158730158, 126.0, 191.0, 1.0, 802.0, 1.0, 1.0 
 81513dd314a73f719daa6d441e2752ca, 1944.0, ?, 0.0, 0.0, ?, 18.0, 1.0, 0.0, 1.0, ?, ?, ?, ?, ?, 1.7407407407407407, 243.0, 423.0, 1.0, 1651.0, ?, ? 
