@RELATION bad_actors 
 @ATTRIBUTE author_guid string 
 @ATTRIBUTE account_age numeric 
 @ATTRIBUTE author_screen_name string 
 @ATTRIBUTE author_sub_type {uprivate, ucompany, ucrowdturfer, ubot} 
@ATTRIBUTE author_type {ubad_actor, ugood_actor} 
@ATTRIBUTE average_hashtags numeric 
 @ATTRIBUTE average_links numeric 
 @ATTRIBUTE average_minutes_between_posts numeric 
 @ATTRIBUTE average_post_lenth numeric 
 @ATTRIBUTE average_posts_per_day_active_days numeric 
 @ATTRIBUTE average_posts_per_day_total numeric 
 @ATTRIBUTE average_user_mentions numeric 
 @ATTRIBUTE boost_score_avg numeric 
 @ATTRIBUTE boost_score_std_dev numeric 
 @ATTRIBUTE boost_score_sum numeric 
 @ATTRIBUTE boosting_timeslots_count numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE count_authors_sharing_boosted_posts numeric 
 @ATTRIBUTE default_profile numeric 
 @ATTRIBUTE default_profile_image numeric 
 @ATTRIBUTE friends_followers_ratio numeric 
 @ATTRIBUTE listed_count numeric 
 @ATTRIBUTE max_tfidf numeric 
 @ATTRIBUTE number_followers numeric 
 @ATTRIBUTE number_friends numeric 
 @ATTRIBUTE number_of_crawled_posts numeric 
 @ATTRIBUTE number_of_posts numeric 
 @ATTRIBUTE number_pointed_posts numeric 
 @ATTRIBUTE number_pointers numeric 
 @ATTRIBUTE sum_tfidf numeric 
 @ATTRIBUTE verified numeric 
  @DATA 
 083807a8b62c31fab9d3bec353e803fd, 2009.0, uJavier_Stars, uprivate, ugood_actor, 0.0, 0.0, ?, 10.0, 1.0, 13.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.8190567853705486, 6.0, ?, 1039.0, 851.0, 1.0, 27396.0, ?, ?, ?, 0.0 
 0860b4912e9137f29120e54bc080fa6f, 1548.0, uITItnews, ucompany, ugood_actor, 0.0, 0.0, ?, 7.0, 1.0, 46.0, 0.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 0.04602510460251046, 1095.0, ?, 239.0, 11.0, 1.0, 71541.0, 1.0, 1.0, ?, 0.0 
 08877b50f41b3f53869dee58b2d9303a, 2556.0, uTwigz_LA, uprivate, ugood_actor, 0.0, 0.0, ?, 6.0, 1.0, 57.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.32605905006418484, 10.0, ?, 779.0, 254.0, 1.0, 146443.0, ?, ?, ?, 0.0 
 088a88534d1235c6b00e49e12762e9d6, 2608.0, uiAmDaBlacPrince, uprivate, ugood_actor, 0.0, 0.0, ?, 14.0, 1.0, 11.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 1.2425249169435215, 11.0, ?, 301.0, 374.0, 1.0, 28919.0, ?, ?, ?, 0.0 
 08d816d4f9353915abf45a59877f23fd, 1616.0, uOP_CTV, uprivate, ugood_actor, 0.0, 0.0, ?, 6.0, 1.0, 38.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 1.0, 0.0, 0.5026809651474531, 5.0, ?, 746.0, 375.0, 1.0, 62637.0, ?, ?, ?, 0.0 
 0924bb6c01603e34964a39580a1f3a2a, 2614.0, umartinrooney64, uprivate, ugood_actor, 0.0, 0.0, ?, 10.0, 1.0, 0.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 5.671428571428572, 0.0, ?, 70.0, 397.0, 1.0, 819.0, ?, ?, ?, 0.0 
 0940b98f7a5134278ada3db1b628bbab, 3028.0, ustrngwys, uprivate, ugood_actor, 0.0, 1.0, 17362.666666666668, 12.5, 1.0, 29.0, 2.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.1245677888989991, 530.0, ?, 10990.0, 1369.0, 2.0, 89626.0, 2.0, 2.0, ?, 1.0 
 0941948c8c4735aebcf6c23342860576, 901.0, uiamchristian_xo, uprivate, ugood_actor, 0.0, 0.0, ?, 18.0, 1.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 1.0, 0.0, 1.8159509202453987, 1.0, ?, 163.0, 296.0, 1.0, 303.0, ?, ?, ?, 0.0 
 094c69fa8723319e9bde53ab25c6adfa, 1236.0, uSpecial_Kxx, uprivate, ugood_actor, 0.0, 1.0, ?, 14.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.45141065830721006, 5.0, ?, 319.0, 144.0, 1.0, 428.0, 1.0, 1.0, ?, 0.0 
 09d4aa885987355ca616707a27a40767, 74.0, usillylifelester, uprivate, ugood_actor, 0.0, 0.0, ?, 24.0, 1.0, 19.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 2.2096774193548385, 0.0, ?, 62.0, 137.0, 1.0, 1469.0, ?, ?, ?, 0.0 
 09f0e112f3cf348c90d7ff2fa8f85988, 1767.0, uNHSKentCHFT, ucompany, ugood_actor, 0.0, 1.0, ?, 18.0, 1.0, 2.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.34977064220183485, 65.0, ?, 2616.0, 915.0, 1.0, 5119.0, ?, ?, ?, 0.0 
 09f79711568e3806b481a310ad5952ea, 1564.0, uhotelsRme, uprivate, ugood_actor, 0.0, 0.0, ?, 28.0, 1.0, 3.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.9650306748466257, 27.0, ?, 1630.0, 1573.0, 1.0, 5512.0, ?, ?, ?, 0.0 
 0a032e61c31d38d99cc29d3c5c49b458, 3005.0, uABQChristopher, uprivate, ugood_actor, 0.0, 1.0, ?, 18.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.2752808988764045, 23.0, ?, 356.0, 98.0, 1.0, 9506.0, 1.0, 1.0, ?, 0.0 
 0a1904e88c5f3af5af92f71895b0da6d, 1127.0, uegotickets, ucompany, ugood_actor, 0.0, 0.0, 78.66666666666667, 0.0, 2.0, 194.0, 0.0, 7.8125e-05, 0.0, 7.8125e-05, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 0.37624750499001997, 116.0, ?, 3006.0, 1131.0, 2.0, 218664.0, 1.0, 2.0, ?, 0.0 
 0a81204d474a36989a21963182ce7cf9, 142.0, uHepSuperMurat, uprivate, ugood_actor, 0.0, 1.0, ?, 4.0, 1.0, 0.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 1.0, 0.0, 1.4827586206896552, 0.0, ?, 29.0, 43.0, 1.0, 108.0, ?, ?, ?, 0.0 
 0a9d0d3bde033802943eff06bbbcf401, 2289.0, utourmalineeyes, uprivate, ugood_actor, 0.0, 0.0, ?, 22.0, 1.0, 8.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 1.9389830508474577, 4.0, ?, 295.0, 572.0, 1.0, 19419.0, ?, ?, ?, 0.0 
 0aa669c8ceeb3457a151194cc49d7848, 3357.0, udamo, uprivate, ugood_actor, 0.0, 0.0, ?, 18.0, 1.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 2.6784565916398715, 29.0, ?, 311.0, 833.0, 1.0, 6695.0, ?, ?, ?, 0.0 
 0ae4432248b03a74bff280b0caeb5bc4, 1209.0, u23kejuan, uprivate, ugood_actor, 0.0, 0.0, ?, 8.0, 1.0, 9.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.7597292724196277, 2.0, ?, 591.0, 449.0, 1.0, 12016.0, ?, ?, ?, 0.0 
 0ae974d5cd443199b3ded43265a6912f, 2207.0, uFiredUpInLV2, uprivate, ugood_actor, 0.0, 0.0, ?, 30.0, 1.0, 5.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 1.204584040747029, 51.0, ?, 1178.0, 1419.0, 1.0, 11315.0, ?, ?, ?, 0.0 
 0b3440db70523eb1a887a8d2a83aaf64, 449.0, uoctobr221, uprivate, ugood_actor, 0.0, 0.0, ?, 17.0, 1.0, 0.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 1.0, 0.0, 12.222222222222221, 1.0, ?, 9.0, 110.0, 1.0, 153.0, ?, ?, ?, 0.0 
 0b35429e0af337369f08518029fb02bf, 2676.0, uBoldRealEstate, ucompany, ugood_actor, 0.0, 1.0, ?, 18.0, 1.0, 296.0, 0.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 0.9166666666666666, 238.0, ?, 732.0, 671.0, 1.0, 792146.0, 1.0, 1.0, ?, 0.0 
 0b4ba2b5654a300aa3b7d47f2c2aa7f3, 1966.0, ujdrunner2009, uprivate, ugood_actor, 0.0, 0.0, ?, 10.0, 1.0, 0.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 1.0, 0.0, 6.6938775510204085, 0.0, ?, 49.0, 328.0, 1.0, 57.0, ?, ?, ?, 0.0 
 0b56ee90d8ff3a2bb8d25d24ea0b326e, 2135.0, uJmorries, uprivate, ugood_actor, 0.0, 0.0, ?, 14.0, 1.0, 7.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 1.0, 0.0, 0.6807483403741702, 10.0, ?, 1657.0, 1128.0, 1.0, 15438.0, ?, ?, ?, 0.0 
 0b658f5d29023122a0d43b938f2e5344, 2774.0, uLevesquesStache, uprivate, ugood_actor, 0.0, 0.0, ?, 16.0, 1.0, 11.0, 2.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.6160179640718563, 90.0, ?, 1336.0, 823.0, 1.0, 31504.0, ?, ?, ?, 0.0 
 0b6a71d7852934f4a53b4fb4ab53eb78, 1487.0, uNYStartupLab, ucompany, ugood_actor, 0.0, 1.0, 10707.483333333334, 10.0, 1.0, 81.0, 1.0, 8.180297264399555e-07, 0.0, 8.180297264399555e-07, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.16002510197678066, 1272.0, ?, 6374.0, 1020.0, 3.0, 121717.0, 1.0, 3.0, ?, 0.0 
 0bd2992279f63175b8ee580b887cae13, 650.0, urbhurtel1, ucrowdturfer, ubad_actor, 0.0, 1.0, ?, 11.0, 1.0, 1.0, 1.0, 3.90625e-05, 0.0, 3.90625e-05, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.3910960834037757, 8.0, ?, 3549.0, 1388.0, 1.0, 1073.0, 1.0, 1.0, ?, 0.0 
 0c1f55eb255f31969b05f54b35204f38, 2618.0, uImAaliyah_DUH, uprivate, ugood_actor, 0.0, 0.0, ?, 9.0, 1.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 1.0, 0.0, 1.4222222222222223, 0.0, ?, 180.0, 256.0, 1.0, 1400.0, ?, ?, ?, 0.0 
 0c2526e12d1c355db7c19e4a982f3e17, 1832.0, uBigT_33, uprivate, ugood_actor, 0.0, 0.0, ?, 16.0, 1.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 3.055944055944056, 5.0, ?, 143.0, 437.0, 1.0, 1861.0, ?, ?, ?, 0.0 
 0c6442346f1d30aaae20437760229a0d, 2329.0, usteven_maines, uprivate, ugood_actor, 0.0, 0.0, ?, 21.0, 1.0, 4.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 1.4677966101694915, 15.0, ?, 295.0, 433.0, 1.0, 10734.0, ?, ?, ?, 0.0 
 0c6bddcb741f3004b2c6f2f272f9c67f, 777.0, uprncsoph, uprivate, ugood_actor, 0.0, 0.0, ?, 10.0, 1.0, 8.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.5060975609756098, 0.0, ?, 328.0, 166.0, 1.0, 6485.0, ?, ?, ?, 0.0 
 0c7b0529bbb0345d867476fd5da048a2, 2092.0, uSuziesiwsuZe, uprivate, ugood_actor, 0.0, 0.0, ?, 22.0, 1.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 1.0, 0.0, 1.7096774193548387, 2.0, ?, 124.0, 212.0, 1.0, 3473.0, ?, ?, ?, 0.0 
 0ca26ef26b51350c82fc6fc2915ede94, 2439.0, ukathleenjturner, uprivate, ugood_actor, 0.0, 1.0, ?, 13.0, 1.0, 0.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 1.2755102040816326, 2.0, ?, 98.0, 125.0, 1.0, 571.0, ?, ?, ?, 0.0 
 0d2853b0629e3e9faed910c30986f8c7, 862.0, ukeikokaneiwa, uprivate, ugood_actor, 0.0, 0.0, ?, 19.0, 1.0, 0.0, 3.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.15728476821192053, 0.0, ?, 604.0, 95.0, 1.0, 329.0, ?, ?, ?, 0.0 
 0d33b509412f37189bec19eb7e2f0236, 167.0, uItsMeCabbage, uprivate, ugood_actor, 0.0, 0.0, ?, 11.0, 1.0, 58.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.085383502170767, 6.0, ?, 1382.0, 118.0, 1.0, 9727.0, ?, ?, ?, 0.0 
 0d5bf42da95b3786919cac26509e9c68, 2662.0, uMattLummus, uprivate, ugood_actor, 0.0, 0.0, ?, 11.0, 1.0, 11.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 1.2841409691629957, 0.0, ?, 454.0, 583.0, 1.0, 31710.0, ?, ?, ?, 0.0 
 0db2b25a46203c589db61818cb3bac49, 1225.0, uPermanaNET, ucompany, ugood_actor, 0.0, 2.0, ?, 14.0, 1.0, 10.0, 0.0, 0.01625729781460769, 0.0, 0.01625729781460769, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 1.0906095551894563, 164.0, ?, 607.0, 662.0, 1.0, 13202.0, 1.0, 1.0, ?, 0.0 
 0dfc3a0d480434ee9bf915aa5c4b09a6, 2684.0, uNina2O, uprivate, ugood_actor, 0.0, 0.0, 5672.316666666667, 12.0, 1.0, 39.0, 0.5, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.2384937238493724, 12.0, ?, 2151.0, 513.0, 2.0, 105753.0, ?, ?, ?, 0.0 
 0e1ee62ec444358aaf37726428351255, 276.0, uMOMI_123_007, uprivate, ugood_actor, 0.0, 0.0, ?, 9.0, 1.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 1.3478260869565217, 1.0, ?, 23.0, 31.0, 1.0, 39.0, ?, ?, ?, 0.0 
 0e3341baa48b31478258507db827527e, 669.0, umistress34F, uprivate, ugood_actor, 0.0, 1.0, ?, 13.0, 1.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 0.05872594558725946, 51.0, ?, 6028.0, 354.0, 1.0, 18961.0, 1.0, 1.0, ?, 0.0 
 0e33f00b92883f6aa6b853034c61a842, 2539.0, uOutlandishBeats, uprivate, ugood_actor, 0.0, 1.0, ?, 20.0, 1.0, 8.0, 1.0, 0.0002777777777777778, 0.0, 0.0002777777777777778, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.20509977827050999, 50.0, ?, 902.0, 185.0, 1.0, 22606.0, 1.0, 1.0, ?, 0.0 
 0e52a1e2cd8c30bba21d2a47c0dfbb29, 2416.0, urywoo, uprivate, ugood_actor, 0.0, 0.0, ?, 17.0, 1.0, 4.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 1.0, 0.0, 2.678756476683938, 6.0, ?, 193.0, 517.0, 1.0, 11785.0, ?, ?, ?, 0.0 
 0e53b263d13d395cbf79ab201a289679, 685.0, uJalenTheDon, uprivate, ugood_actor, 0.0, 0.0, ?, 8.0, 1.0, 3.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 1.0, 0.0, 1.01875, 1.0, ?, 160.0, 163.0, 1.0, 2494.0, ?, ?, ?, 0.0 
