author_guid,boost_score_avg,boost_score_std_dev,boost_score_sum,boosting_timeslots_count,cocitation_net_betweenness_centrality,cocitation_net_betweenness_centrality_aggregation_function_kurt_neighb_size_1,cocitation_net_betweenness_centrality_aggregation_function_kurt_neighb_size_2,cocitation_net_betweenness_centrality_aggregation_function_mean_neighb_size_1,cocitation_net_betweenness_centrality_aggregation_function_mean_neighb_size_2,cocitation_net_betweenness_centrality_aggregation_function_skew_neighb_size_1,cocitation_net_betweenness_centrality_aggregation_function_skew_neighb_size_2,cocitation_net_betweenness_centrality_aggregation_function_std_neighb_size_1,cocitation_net_betweenness_centrality_aggregation_function_std_neighb_size_2,cocitation_net_closeness_centrality,cocitation_net_closeness_centrality_aggregation_function_kurt_neighb_size_1,cocitation_net_closeness_centrality_aggregation_function_kurt_neighb_size_2,cocitation_net_closeness_centrality_aggregation_function_mean_neighb_size_1,cocitation_net_closeness_centrality_aggregation_function_mean_neighb_size_2,cocitation_net_closeness_centrality_aggregation_function_skew_neighb_size_1,cocitation_net_closeness_centrality_aggregation_function_skew_neighb_size_2,cocitation_net_closeness_centrality_aggregation_function_std_neighb_size_1,cocitation_net_closeness_centrality_aggregation_function_std_neighb_size_2,cocitation_net_degree_centrality,cocitation_net_degree_centrality_aggregation_function_kurt_neighb_size_1,cocitation_net_degree_centrality_aggregation_function_kurt_neighb_size_2,cocitation_net_degree_centrality_aggregation_function_mean_neighb_size_1,cocitation_net_degree_centrality_aggregation_function_mean_neighb_size_2,cocitation_net_degree_centrality_aggregation_function_skew_neighb_size_1,cocitation_net_degree_centrality_aggregation_function_skew_neighb_size_2,cocitation_net_degree_centrality_aggregation_function_std_neighb_size_1,cocitation_net_degree_centrality_aggregation_function_std_neighb_size_2,cocitation_net_in_degree_centrality,cocitation_net_in_degree_centrality_aggregation_function_kurt_neighb_size_1,cocitation_net_in_degree_centrality_aggregation_function_kurt_neighb_size_2,cocitation_net_in_degree_centrality_aggregation_function_mean_neighb_size_1,cocitation_net_in_degree_centrality_aggregation_function_mean_neighb_size_2,cocitation_net_in_degree_centrality_aggregation_function_skew_neighb_size_1,cocitation_net_in_degree_centrality_aggregation_function_skew_neighb_size_2,cocitation_net_in_degree_centrality_aggregation_function_std_neighb_size_1,cocitation_net_in_degree_centrality_aggregation_function_std_neighb_size_2,cocitation_net_out_degree_centrality,cocitation_net_out_degree_centrality_aggregation_function_kurt_neighb_size_1,cocitation_net_out_degree_centrality_aggregation_function_kurt_neighb_size_2,cocitation_net_out_degree_centrality_aggregation_function_mean_neighb_size_1,cocitation_net_out_degree_centrality_aggregation_function_mean_neighb_size_2,cocitation_net_out_degree_centrality_aggregation_function_skew_neighb_size_1,cocitation_net_out_degree_centrality_aggregation_function_skew_neighb_size_2,cocitation_net_out_degree_centrality_aggregation_function_std_neighb_size_1,cocitation_net_out_degree_centrality_aggregation_function_std_neighb_size_2,count_authors_sharing_boosted_posts,max_tfidf,sum_tfidf,topic_net_betweenness_centrality,topic_net_betweenness_centrality_aggregation_function_kurt_neighb_size_1,topic_net_betweenness_centrality_aggregation_function_kurt_neighb_size_2,topic_net_betweenness_centrality_aggregation_function_mean_neighb_size_1,topic_net_betweenness_centrality_aggregation_function_mean_neighb_size_2,topic_net_betweenness_centrality_aggregation_function_skew_neighb_size_1,topic_net_betweenness_centrality_aggregation_function_skew_neighb_size_2,topic_net_betweenness_centrality_aggregation_function_std_neighb_size_1,topic_net_betweenness_centrality_aggregation_function_std_neighb_size_2,topic_net_closeness_centrality,topic_net_closeness_centrality_aggregation_function_kurt_neighb_size_1,topic_net_closeness_centrality_aggregation_function_kurt_neighb_size_2,topic_net_closeness_centrality_aggregation_function_mean_neighb_size_1,topic_net_closeness_centrality_aggregation_function_mean_neighb_size_2,topic_net_closeness_centrality_aggregation_function_skew_neighb_size_1,topic_net_closeness_centrality_aggregation_function_skew_neighb_size_2,topic_net_closeness_centrality_aggregation_function_std_neighb_size_1,topic_net_closeness_centrality_aggregation_function_std_neighb_size_2,topic_net_degree_centrality,topic_net_degree_centrality_aggregation_function_kurt_neighb_size_1,topic_net_degree_centrality_aggregation_function_kurt_neighb_size_2,topic_net_degree_centrality_aggregation_function_mean_neighb_size_1,topic_net_degree_centrality_aggregation_function_mean_neighb_size_2,topic_net_degree_centrality_aggregation_function_skew_neighb_size_1,topic_net_degree_centrality_aggregation_function_skew_neighb_size_2,topic_net_degree_centrality_aggregation_function_std_neighb_size_1,topic_net_degree_centrality_aggregation_function_std_neighb_size_2,topic_net_in_degree_centrality,topic_net_in_degree_centrality_aggregation_function_kurt_neighb_size_1,topic_net_in_degree_centrality_aggregation_function_kurt_neighb_size_2,topic_net_in_degree_centrality_aggregation_function_mean_neighb_size_1,topic_net_in_degree_centrality_aggregation_function_mean_neighb_size_2,topic_net_in_degree_centrality_aggregation_function_skew_neighb_size_1,topic_net_in_degree_centrality_aggregation_function_skew_neighb_size_2,topic_net_in_degree_centrality_aggregation_function_std_neighb_size_1,topic_net_in_degree_centrality_aggregation_function_std_neighb_size_2,topic_net_out_degree_centrality,topic_net_out_degree_centrality_aggregation_function_kurt_neighb_size_1,topic_net_out_degree_centrality_aggregation_function_kurt_neighb_size_2,topic_net_out_degree_centrality_aggregation_function_mean_neighb_size_1,topic_net_out_degree_centrality_aggregation_function_mean_neighb_size_2,topic_net_out_degree_centrality_aggregation_function_skew_neighb_size_1,topic_net_out_degree_centrality_aggregation_function_skew_neighb_size_2,topic_net_out_degree_centrality_aggregation_function_std_neighb_size_1,topic_net_out_degree_centrality_aggregation_function_std_neighb_size_2,'prediction margin','predicted author_type',author_type
4afe165f3cbf3dbcba5edcbd25ca3bba,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000375,0.630886,29.348604,0.012196,0.002395,1.567351,5.482157,0.020747,0.008954,0.534626,0.700828,16.988532,0.601459,0.531042,1.499794,3.409745,0.116054,0.059826,0.284974,0.236016,15.906825,0.606403,0.293519,1.320455,3.621213,0.505202,0.257576,0.142487,0.236016,15.906825,0.303201,0.14676,1.320455,3.621213,0.252601,0.128788,0.142487,0.236016,15.906825,0.303201,0.14676,1.320455,3.621213,0.252601,0.128788,0.59703,good_actor,good_actor
192101d056e23c5bb5d21e5ec6f78d5e,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.004556,31.5697,28.6494,0.00317,0.002444,5.255991,5.420382,0.00792,0.009043,0.538354,6.273979,15.878217,0.553106,0.531394,-0.423692,3.172061,0.054812,0.061118,0.352332,7.674347,15.700026,0.43238,0.29747,1.966923,3.604852,0.204792,0.25889,0.176166,7.674347,15.700026,0.21619,0.148735,1.966923,3.604852,0.102396,0.129445,0.176166,7.674347,15.700026,0.21619,0.148735,1.966923,3.604852,0.102396,0.129445,0.59703,good_actor,good_actor
1276f438a0633bc0a5670a8f69684f49,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.002858,4.401281,29.609816,0.007406,0.002377,2.463218,5.50502,0.016635,0.008922,0.570162,4.222164,15.983551,0.57827,0.529956,2.298071,3.175929,0.092497,0.060841,0.502591,3.30708,15.880545,0.505287,0.291515,2.061094,3.608766,0.404307,0.257567,0.251295,3.30708,15.880545,0.252644,0.145757,2.061094,3.608766,0.202153,0.128784,0.251295,3.30708,15.880545,0.252644,0.145757,2.061094,3.608766,0.202153,0.128784,0.59703,good_actor,good_actor
0b35429e0af337369f08518029fb02bf,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000024,9.943263,22.388261,0.006525,0.002927,3.150128,4.834312,0.017506,0.009998,0.455189,6.110829,16.998616,0.547218,0.540234,2.197605,3.906023,0.079948,0.0612,0.046632,6.29279,13.284228,0.366839,0.323851,2.354771,3.408186,0.37485,0.27718,0.023316,6.29279,13.284228,0.18342,0.161926,2.354771,3.408186,0.187425,0.13859,0.023316,6.29279,13.284228,0.18342,0.161926,2.354771,3.408186,0.187425,0.13859,0.59703,good_actor,good_actor
17a5a7fcd4e837cc86baf79e1baa3ee9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000768,2.114167,29.26141,0.009503,0.002401,1.972867,5.474499,0.018922,0.008965,0.545969,2.13939,17.191011,0.585393,0.531319,1.90028,3.458217,0.106305,0.059632,0.367876,1.520116,15.864241,0.529793,0.293936,1.719975,3.615926,0.465695,0.257814,0.183938,1.520116,15.864241,0.264896,0.146968,1.719975,3.615926,0.232847,0.128907,0.183938,1.520116,15.864241,0.264896,0.146968,1.719975,3.615926,0.232847,0.128907,0.59703,good_actor,good_actor
017b10c03d983b8ab660d19a7bcbd07e,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000056,-2.015684,27.864181,0.022589,0.002502,0.438056,5.350222,0.027299,0.009147,0.498065,-1.980874,18.3769,0.654985,0.534407,0.375747,3.740285,0.168478,0.058735,0.098446,-1.982309,15.454649,0.807772,0.301256,0.353897,3.589944,0.723006,0.260577,0.049223,-1.982309,15.454649,0.403886,0.150628,0.353897,3.589944,0.361503,0.130289,0.049223,-1.982309,15.454649,0.403886,0.150628,0.353897,3.589944,0.361503,0.130289,0.59703,good_actor,good_actor
0e8b7446a8de3d97aac7aaf665703b6e,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.376238,good_actor,good_actor
1f5d43e8497c3a74aea73d77ef803ef2,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.001015,2.130008,29.174166,0.009369,0.002408,1.979756,5.466823,0.018963,0.008976,0.545198,2.097404,17.29487,0.583415,0.531544,1.878544,3.478534,0.107387,0.059548,0.367876,1.525141,15.842497,0.520509,0.294451,1.719723,3.614588,0.469644,0.257958,0.183938,1.525141,15.842497,0.260255,0.147225,1.719723,3.614588,0.234822,0.128979,0.183938,1.525141,15.842497,0.260255,0.147225,1.719723,3.614588,0.234822,0.128979,0.59703,good_actor,good_actor
0e33f00b92883f6aa6b853034c61a842,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.376238,good_actor,good_actor
0207020cf3f2368bb295be3eac152b3d,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000539,0.725857,29.34856,0.011752,0.002395,1.598479,5.482151,0.020726,0.008954,0.535368,0.767828,17.064714,0.595203,0.531079,1.530868,3.433317,0.117831,0.059738,0.290155,0.323196,15.886098,0.57113,0.293424,1.381281,3.617288,0.515726,0.25767,0.145078,0.323196,15.886098,0.285565,0.146712,1.381281,3.617288,0.257863,0.128835,0.145078,0.323196,15.886098,0.285565,0.146712,1.381281,3.617288,0.257863,0.128835,0.59703,good_actor,good_actor
23c0a5230a933ae1b1280f72deb04b3e,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.001078,3.051877,29.696908,0.008673,0.00237,2.183959,5.512622,0.01779,0.008911,0.558611,3.209488,15.672359,0.589497,0.529598,2.129528,3.104294,0.096136,0.061169,0.42487,2.509833,15.872658,0.559648,0.290853,1.93032,3.604832,0.415583,0.25756,0.212435,2.509833,15.872658,0.279824,0.145427,1.93032,3.604832,0.207792,0.12878,0.212435,2.509833,15.872658,0.279824,0.145427,1.93032,3.604832,0.207792,0.12878,0.59703,good_actor,good_actor
0b658f5d29023122a0d43b938f2e5344,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000622,0.071168,28.738214,0.012554,0.002439,1.432088,5.428322,0.022482,0.009032,0.519515,0.118188,19.063025,0.593728,0.533216,1.373782,3.913219,0.134306,0.057938,0.212435,-0.019423,15.889161,0.555021,0.297865,1.321279,3.636357,0.577749,0.25796,0.106218,-0.019423,15.889161,0.27751,0.148933,1.321279,3.636357,0.288874,0.12898,0.106218,-0.019423,15.889161,0.27751,0.148933,1.321279,3.636357,0.288874,0.12898,0.590522,good_actor,good_actor
029fee486bbe3549b4de6f0fd53a3ec7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000146,-0.958899,26.840866,0.016022,0.00257,1.046603,5.258565,0.024625,0.009291,0.496144,-0.981804,17.588595,0.611641,0.534089,1.004311,3.691992,0.153417,0.059809,0.145078,-1.000681,14.85405,0.623906,0.299182,0.991695,3.533491,0.65624,0.265408,0.072539,-1.000681,14.85405,0.311953,0.149591,0.991695,3.533491,0.32812,0.132704,0.072539,-1.000681,14.85405,0.311953,0.149591,0.991695,3.533491,0.32812,0.132704,0.59703,good_actor,good_actor
