inst#,actual,predicted,error,prediction
7550,1:?,2:good_actor,,0.928
7551,1:?,2:good_actor,,0.928
7552,1:?,2:good_actor,,0.928
7553,1:?,2:good_actor,,1
7554,1:?,2:good_actor,,0.928
7555,1:?,2:good_actor,,0.928
7556,1:?,2:good_actor,,0.928
7557,1:?,2:good_actor,,0.928
7558,1:?,2:good_actor,,0.928
7559,1:?,2:good_actor,,0.928
7560,1:?,2:good_actor,,0.928
7561,1:?,1:bad_actor,,1
7562,1:?,2:good_actor,,0.928
7563,1:?,1:bad_actor,,1
7564,1:?,2:good_actor,,0.928
7565,1:?,2:good_actor,,0.928
7566,1:?,2:good_actor,,0.928
7567,1:?,2:good_actor,,0.928
7568,1:?,2:good_actor,,0.928
7569,1:?,2:good_actor,,0.928
7570,1:?,2:good_actor,,0.928
7571,1:?,2:good_actor,,0.928
7572,1:?,2:good_actor,,0.9
7573,1:?,2:good_actor,,0.8
7574,1:?,2:good_actor,,0.928
7575,1:?,2:good_actor,,0.928
7576,1:?,2:good_actor,,0.928
7577,1:?,2:good_actor,,0.928
7578,1:?,2:good_actor,,0.928
7579,1:?,2:good_actor,,0.928
7580,1:?,2:good_actor,,0.928
7581,1:?,2:good_actor,,0.928
7582,1:?,2:good_actor,,0.928
7583,1:?,2:good_actor,,0.928
7584,1:?,2:good_actor,,0.928
7585,1:?,2:good_actor,,0.928
7586,1:?,2:good_actor,,0.928
7587,1:?,2:good_actor,,0.928
7588,1:?,2:good_actor,,0.928
7589,1:?,2:good_actor,,0.928
7590,1:?,2:good_actor,,0.928
7591,1:?,2:good_actor,,0.928
7592,1:?,2:good_actor,,0.928
7593,1:?,1:bad_actor,,1
7594,1:?,2:good_actor,,0.928
7595,1:?,2:good_actor,,0.928
7596,1:?,2:good_actor,,0.928
7597,1:?,2:good_actor,,0.928
7598,1:?,2:good_actor,,0.928
7599,1:?,2:good_actor,,0.928
7600,1:?,2:good_actor,,0.928
7601,1:?,2:good_actor,,0.928
7602,1:?,2:good_actor,,0.928
7603,1:?,2:good_actor,,0.928
7604,1:?,2:good_actor,,0.928
7605,1:?,2:good_actor,,0.928
7606,1:?,2:good_actor,,0.928
7607,1:?,2:good_actor,,0.928
7608,1:?,2:good_actor,,0.928
7609,1:?,2:good_actor,,0.928
7610,1:?,2:good_actor,,0.9
7611,1:?,2:good_actor,,1
7612,1:?,2:good_actor,,0.8
7613,1:?,2:good_actor,,0.928
7614,1:?,2:good_actor,,0.928
7615,1:?,2:good_actor,,0.8
7616,1:?,2:good_actor,,0.928
7617,1:?,2:good_actor,,0.928
7618,1:?,2:good_actor,,0.928
7619,1:?,2:good_actor,,0.928
7620,1:?,2:good_actor,,0.928
7621,1:?,1:bad_actor,,1
7622,1:?,2:good_actor,,0.928
7623,1:?,2:good_actor,,0.928
7624,1:?,2:good_actor,,0.928
7625,1:?,2:good_actor,,0.9
7626,1:?,2:good_actor,,0.928
7627,1:?,2:good_actor,,0.928
7628,1:?,2:good_actor,,0.928
7629,1:?,1:bad_actor,,1
7630,1:?,2:good_actor,,0.928
7631,1:?,2:good_actor,,0.928
7632,1:?,2:good_actor,,0.928
7633,1:?,2:good_actor,,0.928
7634,1:?,2:good_actor,,1
7635,1:?,2:good_actor,,0.928
7636,1:?,2:good_actor,,0.8
7637,1:?,2:good_actor,,0.928
7638,1:?,2:good_actor,,0.928
7639,1:?,2:good_actor,,0.9
7640,1:?,2:good_actor,,0.928
7641,1:?,2:good_actor,,0.928
7642,1:?,2:good_actor,,0.928
7643,1:?,1:bad_actor,,1
7644,1:?,2:good_actor,,0.928
7645,1:?,2:good_actor,,0.928
7646,1:?,2:good_actor,,0.928
7647,1:?,2:good_actor,,0.928
7648,1:?,2:good_actor,,0.928
7649,1:?,2:good_actor,,0.9
7650,1:?,2:good_actor,,0.928
7651,1:?,2:good_actor,,0.928
7652,1:?,2:good_actor,,0.928
7653,1:?,2:good_actor,,0.928
7654,1:?,2:good_actor,,0.928
7655,1:?,2:good_actor,,0.928
7656,1:?,2:good_actor,,0.928
7657,1:?,2:good_actor,,0.9
7658,1:?,2:good_actor,,0.928
7659,1:?,2:good_actor,,0.928
7660,1:?,2:good_actor,,0.928
7661,1:?,2:good_actor,,0.928
7662,1:?,2:good_actor,,0.928
7663,1:?,2:good_actor,,0.928
7664,1:?,2:good_actor,,0.928
7665,1:?,2:good_actor,,0.928
7666,1:?,2:good_actor,,0.928
7667,1:?,1:bad_actor,,1
7668,1:?,2:good_actor,,0.928
7669,1:?,2:good_actor,,0.928
7670,1:?,2:good_actor,,0.928
7671,1:?,2:good_actor,,0.928
7672,1:?,2:good_actor,,0.928
7673,1:?,2:good_actor,,0.928
7674,1:?,2:good_actor,,0.928
7675,1:?,2:good_actor,,0.928
7676,1:?,2:good_actor,,0.928
7677,1:?,2:good_actor,,0.9
7678,1:?,2:good_actor,,0.928
7679,1:?,2:good_actor,,0.928
7680,1:?,2:good_actor,,0.928
7681,1:?,2:good_actor,,0.928
7682,1:?,1:bad_actor,,1
7683,1:?,2:good_actor,,0.928
7684,1:?,2:good_actor,,0.928
7685,1:?,2:good_actor,,0.928
7686,1:?,2:good_actor,,0.8
7687,1:?,2:good_actor,,0.928
7688,1:?,2:good_actor,,0.928
7689,1:?,2:good_actor,,0.928
7690,1:?,1:bad_actor,,1
7691,1:?,2:good_actor,,0.928
7692,1:?,2:good_actor,,0.928
7693,1:?,2:good_actor,,0.928
7694,1:?,2:good_actor,,0.928
7695,1:?,1:bad_actor,,1
7696,1:?,1:bad_actor,,1
7697,1:?,2:good_actor,,0.928
7698,1:?,2:good_actor,,0.928
7699,1:?,1:bad_actor,,1
7700,1:?,2:good_actor,,0.928
7701,1:?,2:good_actor,,0.928
7702,1:?,2:good_actor,,0.9
7703,1:?,2:good_actor,,0.928
7704,1:?,2:good_actor,,0.928
7705,1:?,2:good_actor,,0.928
7706,1:?,2:good_actor,,0.928
7707,1:?,2:good_actor,,0.928
7708,1:?,2:good_actor,,0.928
7709,1:?,2:good_actor,,0.928
7710,1:?,2:good_actor,,0.928
7711,1:?,2:good_actor,,0.9
7712,1:?,1:bad_actor,,1
7713,1:?,2:good_actor,,0.9
7714,1:?,2:good_actor,,0.928
7715,1:?,2:good_actor,,0.928
7716,1:?,2:good_actor,,0.9
7717,1:?,2:good_actor,,0.928
7718,1:?,2:good_actor,,0.928
7719,1:?,2:good_actor,,0.928
7720,1:?,2:good_actor,,0.928
7721,1:?,2:good_actor,,0.928
7722,1:?,1:bad_actor,,1
7723,1:?,1:bad_actor,,1
7724,1:?,1:bad_actor,,1
7725,1:?,2:good_actor,,1
7726,1:?,2:good_actor,,0.928
7727,1:?,2:good_actor,,0.928
7728,1:?,2:good_actor,,0.8
7729,1:?,1:bad_actor,,1
7730,1:?,2:good_actor,,0.928
7731,1:?,2:good_actor,,0.928
7732,1:?,2:good_actor,,0.928
7733,1:?,1:bad_actor,,1
7734,1:?,1:bad_actor,,1
7735,1:?,2:good_actor,,0.928
7736,1:?,2:good_actor,,0.928
7737,1:?,2:good_actor,,0.928
7738,1:?,2:good_actor,,0.928
7739,1:?,2:good_actor,,0.928
7740,1:?,2:good_actor,,0.928
7741,1:?,2:good_actor,,0.928
7742,1:?,2:good_actor,,0.928
7743,1:?,2:good_actor,,0.8
7744,1:?,2:good_actor,,0.928
7745,1:?,2:good_actor,,0.928
7746,1:?,2:good_actor,,0.928
7747,1:?,2:good_actor,,0.8
7748,1:?,2:good_actor,,0.928
7749,1:?,2:good_actor,,0.9
7750,1:?,2:good_actor,,0.928
7751,1:?,2:good_actor,,0.928
7752,1:?,2:good_actor,,0.928
7753,1:?,1:bad_actor,,1
7754,1:?,2:good_actor,,0.928
7755,1:?,2:good_actor,,0.8
7756,1:?,2:good_actor,,0.9
7757,1:?,2:good_actor,,0.928
7758,1:?,2:good_actor,,0.928
7759,1:?,2:good_actor,,0.928
7760,1:?,2:good_actor,,0.928
7761,1:?,2:good_actor,,0.928
7762,1:?,2:good_actor,,0.928
7763,1:?,2:good_actor,,0.928
7764,1:?,2:good_actor,,0.928
7765,1:?,2:good_actor,,0.928
7766,1:?,2:good_actor,,0.928
7767,1:?,2:good_actor,,0.928
7768,1:?,2:good_actor,,0.928
7769,1:?,1:bad_actor,,1
7770,1:?,2:good_actor,,0.928
7771,1:?,2:good_actor,,0.928
7772,1:?,2:good_actor,,0.928
7773,1:?,2:good_actor,,0.928
7774,1:?,1:bad_actor,,1
7775,1:?,2:good_actor,,0.928
7776,1:?,2:good_actor,,0.928
7777,1:?,2:good_actor,,0.928
7778,1:?,2:good_actor,,0.928
7779,1:?,2:good_actor,,0.928
7780,1:?,2:good_actor,,0.928
7781,1:?,2:good_actor,,0.928
7782,1:?,2:good_actor,,0.928
7783,1:?,2:good_actor,,0.928
7784,1:?,2:good_actor,,0.928
7785,1:?,2:good_actor,,0.928
7786,1:?,1:bad_actor,,1
7787,1:?,2:good_actor,,0.928
7788,1:?,2:good_actor,,1
7789,1:?,2:good_actor,,0.928
7790,1:?,2:good_actor,,0.928
7791,1:?,2:good_actor,,0.928
7792,1:?,1:bad_actor,,1
7793,1:?,2:good_actor,,0.928
7794,1:?,2:good_actor,,0.928
7795,1:?,2:good_actor,,0.928
7796,1:?,2:good_actor,,0.928
7797,1:?,2:good_actor,,0.928
7798,1:?,1:bad_actor,,1
7799,1:?,2:good_actor,,0.928
7800,1:?,2:good_actor,,0.928
7801,1:?,2:good_actor,,0.928
7802,1:?,2:good_actor,,0.9
7803,1:?,2:good_actor,,0.928
7804,1:?,2:good_actor,,0.928
7805,1:?,1:bad_actor,,1
7806,1:?,2:good_actor,,0.9
7807,1:?,2:good_actor,,0.928
7808,1:?,2:good_actor,,0.928
7809,1:?,1:bad_actor,,1
7810,1:?,2:good_actor,,0.928
7811,1:?,2:good_actor,,0.928
7812,1:?,2:good_actor,,1
7813,1:?,2:good_actor,,0.928
7814,1:?,2:good_actor,,0.928
7815,1:?,2:good_actor,,0.928
7816,1:?,2:good_actor,,0.928
7817,1:?,2:good_actor,,0.9
7818,1:?,2:good_actor,,0.8
7819,1:?,2:good_actor,,0.928
7820,1:?,2:good_actor,,0.928
7821,1:?,1:bad_actor,,1
7822,1:?,1:bad_actor,,1
7823,1:?,2:good_actor,,0.928
7824,1:?,2:good_actor,,0.928
7825,1:?,2:good_actor,,0.928
7826,1:?,1:bad_actor,,1
7827,1:?,2:good_actor,,0.928
7828,1:?,2:good_actor,,0.928
7829,1:?,2:good_actor,,0.928
7830,1:?,2:good_actor,,0.928
7831,1:?,2:good_actor,,0.928
7832,1:?,2:good_actor,,0.928
7833,1:?,2:good_actor,,1
7834,1:?,2:good_actor,,0.928
7835,1:?,2:good_actor,,0.928
7836,1:?,2:good_actor,,0.928
7837,1:?,2:good_actor,,0.928
7838,1:?,2:good_actor,,0.928
7839,1:?,2:good_actor,,0.928
7840,1:?,1:bad_actor,,1
7841,1:?,2:good_actor,,0.928
7842,1:?,2:good_actor,,0.928
7843,1:?,2:good_actor,,0.928
7844,1:?,2:good_actor,,0.9
7845,1:?,2:good_actor,,0.928
7846,1:?,2:good_actor,,0.928
7847,1:?,2:good_actor,,0.928
7848,1:?,2:good_actor,,0.9
7849,1:?,1:bad_actor,,1
7850,1:?,1:bad_actor,,1
7851,1:?,2:good_actor,,0.928
7852,1:?,2:good_actor,,0.928
7853,1:?,2:good_actor,,0.928
7854,1:?,2:good_actor,,0.928
7855,1:?,2:good_actor,,0.928
7856,1:?,2:good_actor,,0.928
7857,1:?,2:good_actor,,0.928
7858,1:?,2:good_actor,,0.928
7859,1:?,1:bad_actor,,1
7860,1:?,2:good_actor,,0.928
7861,1:?,2:good_actor,,0.928
7862,1:?,2:good_actor,,0.928
7863,1:?,2:good_actor,,0.928
7864,1:?,2:good_actor,,0.928
7865,1:?,2:good_actor,,0.928
7866,1:?,2:good_actor,,0.928
7867,1:?,2:good_actor,,0.928
7868,1:?,1:bad_actor,,1
7869,1:?,2:good_actor,,0.928
7870,1:?,2:good_actor,,0.928
7871,1:?,2:good_actor,,0.928
7872,1:?,2:good_actor,,0.928
7873,1:?,1:bad_actor,,1
7874,1:?,1:bad_actor,,1
7875,1:?,2:good_actor,,0.928
7876,1:?,2:good_actor,,0.928
7877,1:?,2:good_actor,,0.928
7878,1:?,2:good_actor,,0.928
7879,1:?,2:good_actor,,0.928
7880,1:?,2:good_actor,,0.928
7881,1:?,2:good_actor,,0.928
7882,1:?,2:good_actor,,0.928
7883,1:?,2:good_actor,,0.928
7884,1:?,2:good_actor,,0.928
7885,1:?,2:good_actor,,0.928
7886,1:?,1:bad_actor,,1
7887,1:?,2:good_actor,,0.928
7888,1:?,2:good_actor,,0.928
7889,1:?,1:bad_actor,,1
7890,1:?,1:bad_actor,,1
7891,1:?,2:good_actor,,0.928
7892,1:?,2:good_actor,,0.928
7893,1:?,2:good_actor,,0.928
7894,1:?,2:good_actor,,0.928
7895,1:?,2:good_actor,,0.928
7896,1:?,2:good_actor,,0.928
7897,1:?,2:good_actor,,0.928
7898,1:?,2:good_actor,,0.928
7899,1:?,2:good_actor,,0.928
7900,1:?,2:good_actor,,0.928
7901,1:?,2:good_actor,,0.928
7902,1:?,2:good_actor,,0.928
7903,1:?,2:good_actor,,0.928
7904,1:?,2:good_actor,,0.928
7905,1:?,1:bad_actor,,1
7906,1:?,2:good_actor,,0.928
7907,1:?,2:good_actor,,0.928
7908,1:?,2:good_actor,,0.928
7909,1:?,2:good_actor,,0.928
7910,1:?,2:good_actor,,0.928
7911,1:?,2:good_actor,,0.928
7912,1:?,2:good_actor,,0.928
7913,1:?,2:good_actor,,0.928
7914,1:?,2:good_actor,,0.928
7915,1:?,1:bad_actor,,1
7916,1:?,2:good_actor,,0.928
7917,1:?,2:good_actor,,0.928
7918,1:?,2:good_actor,,0.928
7919,1:?,1:bad_actor,,1
7920,1:?,2:good_actor,,0.928
7921,1:?,2:good_actor,,0.928
7922,1:?,2:good_actor,,0.928
7923,1:?,2:good_actor,,0.928
7924,1:?,2:good_actor,,0.928
7925,1:?,2:good_actor,,0.928
7926,1:?,2:good_actor,,0.928
7927,1:?,2:good_actor,,0.928
7928,1:?,2:good_actor,,0.928
7929,1:?,2:good_actor,,0.928
7930,1:?,2:good_actor,,0.9
7931,1:?,2:good_actor,,0.928
7932,1:?,2:good_actor,,0.928
7933,1:?,2:good_actor,,0.928
7934,1:?,2:good_actor,,0.928
7935,1:?,2:good_actor,,0.928
7936,1:?,2:good_actor,,0.928
7937,1:?,2:good_actor,,0.928
7938,1:?,2:good_actor,,0.928
7939,1:?,2:good_actor,,0.928
7940,1:?,2:good_actor,,0.928
7941,1:?,2:good_actor,,0.8
7942,1:?,2:good_actor,,0.928
7943,1:?,2:good_actor,,0.928
7944,1:?,2:good_actor,,0.928
7945,1:?,2:good_actor,,0.9
7946,1:?,2:good_actor,,0.928
7947,1:?,2:good_actor,,0.928
7948,1:?,2:good_actor,,1
7949,1:?,2:good_actor,,0.928
7950,1:?,2:good_actor,,0.928
7951,1:?,2:good_actor,,0.928
7952,1:?,2:good_actor,,0.928
7953,1:?,2:good_actor,,0.928
7954,1:?,2:good_actor,,0.9
7955,1:?,2:good_actor,,0.928
7956,1:?,2:good_actor,,0.928
7957,1:?,2:good_actor,,0.928
7958,1:?,2:good_actor,,0.9
7959,1:?,2:good_actor,,0.928
7960,1:?,2:good_actor,,0.928
7961,1:?,1:bad_actor,,1
7962,1:?,2:good_actor,,0.928
7963,1:?,2:good_actor,,0.928
7964,1:?,2:good_actor,,0.928
7965,1:?,2:good_actor,,0.928
7966,1:?,2:good_actor,,0.928
7967,1:?,2:good_actor,,0.9
7968,1:?,2:good_actor,,0.928
7969,1:?,1:bad_actor,,1
7970,1:?,2:good_actor,,0.928
7971,1:?,2:good_actor,,0.928
7972,1:?,2:good_actor,,0.928
7973,1:?,2:good_actor,,0.9
7974,1:?,2:good_actor,,0.928
7975,1:?,2:good_actor,,0.928
7976,1:?,2:good_actor,,0.928
7977,1:?,2:good_actor,,0.928
7978,1:?,1:bad_actor,,1
7979,1:?,2:good_actor,,0.928
7980,1:?,1:bad_actor,,1
7981,1:?,2:good_actor,,0.928
7982,1:?,2:good_actor,,0.928
7983,1:?,2:good_actor,,0.928
7984,1:?,2:good_actor,,0.928
7985,1:?,2:good_actor,,0.928
7986,1:?,2:good_actor,,0.928
7987,1:?,2:good_actor,,0.928
7988,1:?,2:good_actor,,0.928
7989,1:?,2:good_actor,,0.9
7990,1:?,2:good_actor,,0.928
7991,1:?,2:good_actor,,0.928
7992,1:?,2:good_actor,,0.928
7993,1:?,2:good_actor,,0.928
7994,1:?,2:good_actor,,0.928
7995,1:?,2:good_actor,,0.928
7996,1:?,2:good_actor,,0.928
7997,1:?,2:good_actor,,0.928
7998,1:?,1:bad_actor,,1
7999,1:?,2:good_actor,,0.8
8000,1:?,2:good_actor,,0.928
8001,1:?,2:good_actor,,0.928
8002,1:?,2:good_actor,,0.928
8003,1:?,1:bad_actor,,1
8004,1:?,2:good_actor,,0.928
8005,1:?,1:bad_actor,,1
8006,1:?,2:good_actor,,0.928
8007,1:?,2:good_actor,,0.928
8008,1:?,2:good_actor,,0.928
8009,1:?,2:good_actor,,0.928
8010,1:?,2:good_actor,,0.928
8011,1:?,2:good_actor,,0.928
8012,1:?,2:good_actor,,0.928
8013,1:?,2:good_actor,,0.928
8014,1:?,2:good_actor,,0.8
8015,1:?,2:good_actor,,0.928
8016,1:?,2:good_actor,,0.928
8017,1:?,2:good_actor,,0.928
8018,1:?,2:good_actor,,0.928
8019,1:?,2:good_actor,,0.9
8020,1:?,2:good_actor,,0.928
8021,1:?,2:good_actor,,0.928
8022,1:?,2:good_actor,,0.928
8023,1:?,2:good_actor,,0.928
8024,1:?,2:good_actor,,0.928
8025,1:?,1:bad_actor,,1
8026,1:?,2:good_actor,,0.928
8027,1:?,2:good_actor,,0.928
8028,1:?,2:good_actor,,0.928
8029,1:?,1:bad_actor,,1
8030,1:?,2:good_actor,,0.928
8031,1:?,2:good_actor,,0.928
8032,1:?,2:good_actor,,0.928
8033,1:?,2:good_actor,,0.928
8034,1:?,2:good_actor,,0.928
8035,1:?,2:good_actor,,0.928
8036,1:?,2:good_actor,,0.928
8037,1:?,2:good_actor,,0.928
8038,1:?,2:good_actor,,0.928
8039,1:?,2:good_actor,,0.928
8040,1:?,2:good_actor,,0.928
8041,1:?,2:good_actor,,0.928
8042,1:?,2:good_actor,,0.928
8043,1:?,2:good_actor,,0.928
8044,1:?,2:good_actor,,0.928
8045,1:?,2:good_actor,,0.928
8046,1:?,2:good_actor,,0.928
8047,1:?,2:good_actor,,0.928
8048,1:?,2:good_actor,,0.928
8049,1:?,2:good_actor,,0.928
8050,1:?,2:good_actor,,0.928
8051,1:?,2:good_actor,,0.928
8052,1:?,2:good_actor,,0.928
8053,1:?,2:good_actor,,0.928
8054,1:?,2:good_actor,,0.928
8055,1:?,2:good_actor,,0.928
8056,1:?,1:bad_actor,,1
8057,1:?,2:good_actor,,0.928
8058,1:?,2:good_actor,,0.928
8059,1:?,2:good_actor,,0.928
8060,1:?,2:good_actor,,0.928
8061,1:?,2:good_actor,,0.928
8062,1:?,2:good_actor,,0.928
8063,1:?,2:good_actor,,0.928
8064,1:?,1:bad_actor,,1
8065,1:?,2:good_actor,,0.9
8066,1:?,2:good_actor,,1
8067,1:?,2:good_actor,,0.928
8068,1:?,2:good_actor,,0.928
8069,1:?,2:good_actor,,0.928
8070,1:?,2:good_actor,,0.928
8071,1:?,2:good_actor,,0.928
8072,1:?,2:good_actor,,0.928
8073,1:?,2:good_actor,,0.928
8074,1:?,2:good_actor,,0.928
8075,1:?,2:good_actor,,0.928
8076,1:?,2:good_actor,,0.928
8077,1:?,2:good_actor,,0.928
8078,1:?,2:good_actor,,0.928
8079,1:?,2:good_actor,,0.928
8080,1:?,1:bad_actor,,1
8081,1:?,2:good_actor,,0.928
8082,1:?,2:good_actor,,0.928
8083,1:?,2:good_actor,,0.928
8084,1:?,2:good_actor,,0.928
8085,1:?,2:good_actor,,0.928
8086,1:?,2:good_actor,,0.928
8087,1:?,2:good_actor,,0.928
8088,1:?,2:good_actor,,1
8089,1:?,2:good_actor,,0.8
8090,1:?,2:good_actor,,0.928
8091,1:?,2:good_actor,,0.928
8092,1:?,2:good_actor,,0.928
8093,1:?,2:good_actor,,0.8
8094,1:?,2:good_actor,,0.928
8095,1:?,2:good_actor,,0.928
8096,1:?,2:good_actor,,0.928
8097,1:?,2:good_actor,,0.928
8098,1:?,2:good_actor,,0.928
8099,1:?,2:good_actor,,0.928
8100,1:?,1:bad_actor,,1
8101,1:?,1:bad_actor,,1
8102,1:?,2:good_actor,,0.928
8103,1:?,2:good_actor,,0.928
8104,1:?,2:good_actor,,0.928
8105,1:?,2:good_actor,,0.928
8106,1:?,2:good_actor,,0.928
8107,1:?,2:good_actor,,0.928
8108,1:?,2:good_actor,,0.928
8109,1:?,2:good_actor,,0.928
8110,1:?,1:bad_actor,,1
8111,1:?,2:good_actor,,0.928
8112,1:?,2:good_actor,,0.928
8113,1:?,2:good_actor,,0.928
8114,1:?,2:good_actor,,0.928
8115,1:?,2:good_actor,,0.928
8116,1:?,2:good_actor,,0.928
8117,1:?,2:good_actor,,0.928
8118,1:?,2:good_actor,,0.928
8119,1:?,2:good_actor,,0.928
8120,1:?,1:bad_actor,,1
8121,1:?,1:bad_actor,,1
8122,1:?,2:good_actor,,0.928
8123,1:?,2:good_actor,,0.928
8124,1:?,2:good_actor,,0.928
8125,1:?,2:good_actor,,0.928
8126,1:?,2:good_actor,,0.928
8127,1:?,2:good_actor,,0.928
8128,1:?,2:good_actor,,0.928
8129,1:?,2:good_actor,,0.928
8130,1:?,2:good_actor,,0.928
8131,1:?,2:good_actor,,0.928
8132,1:?,2:good_actor,,0.928
8133,1:?,2:good_actor,,0.928
8134,1:?,2:good_actor,,0.928
8135,1:?,1:bad_actor,,1
8136,1:?,2:good_actor,,0.928
8137,1:?,2:good_actor,,0.928
8138,1:?,2:good_actor,,0.928
8139,1:?,2:good_actor,,0.928
8140,1:?,2:good_actor,,0.8
8141,1:?,2:good_actor,,0.928
8142,1:?,2:good_actor,,0.928
8143,1:?,2:good_actor,,0.928
8144,1:?,2:good_actor,,0.928
8145,1:?,2:good_actor,,0.928
8146,1:?,2:good_actor,,0.928
8147,1:?,2:good_actor,,0.928
8148,1:?,2:good_actor,,0.928
8149,1:?,2:good_actor,,0.928
8150,1:?,2:good_actor,,0.928
8151,1:?,2:good_actor,,0.928
8152,1:?,2:good_actor,,0.928
8153,1:?,1:bad_actor,,1
8154,1:?,2:good_actor,,0.928
8155,1:?,2:good_actor,,0.928
8156,1:?,2:good_actor,,0.928
8157,1:?,2:good_actor,,0.928
8158,1:?,2:good_actor,,0.928
8159,1:?,2:good_actor,,0.928
8160,1:?,2:good_actor,,0.928
8161,1:?,2:good_actor,,0.928
8162,1:?,2:good_actor,,0.928
8163,1:?,2:good_actor,,0.928
8164,1:?,2:good_actor,,0.928
8165,1:?,2:good_actor,,0.928
8166,1:?,2:good_actor,,0.928
8167,1:?,2:good_actor,,0.928
8168,1:?,2:good_actor,,0.928
8169,1:?,2:good_actor,,0.928
8170,1:?,2:good_actor,,0.928
8171,1:?,2:good_actor,,0.928
8172,1:?,2:good_actor,,0.928
8173,1:?,2:good_actor,,0.928
8174,1:?,2:good_actor,,0.928
8175,1:?,2:good_actor,,0.928
8176,1:?,2:good_actor,,0.928
8177,1:?,2:good_actor,,0.928
8178,1:?,2:good_actor,,0.9
8179,1:?,2:good_actor,,0.928
8180,1:?,2:good_actor,,0.928
8181,1:?,2:good_actor,,0.928
8182,1:?,2:good_actor,,0.928
8183,1:?,2:good_actor,,0.928
8184,1:?,2:good_actor,,0.9
8185,1:?,2:good_actor,,0.928
8186,1:?,2:good_actor,,0.928
8187,1:?,1:bad_actor,,1
8188,1:?,1:bad_actor,,1
8189,1:?,2:good_actor,,0.928
8190,1:?,2:good_actor,,0.928
8191,1:?,1:bad_actor,,1
8192,1:?,2:good_actor,,0.928
8193,1:?,2:good_actor,,0.928
8194,1:?,2:good_actor,,0.928
8195,1:?,2:good_actor,,0.928
8196,1:?,2:good_actor,,0.928
8197,1:?,2:good_actor,,0.928
8198,1:?,1:bad_actor,,1
8199,1:?,2:good_actor,,0.928
8200,1:?,2:good_actor,,0.928
8201,1:?,2:good_actor,,0.928
8202,1:?,2:good_actor,,0.928
8203,1:?,2:good_actor,,0.928
8204,1:?,2:good_actor,,0.928
8205,1:?,2:good_actor,,0.928
8206,1:?,2:good_actor,,0.928
8207,1:?,2:good_actor,,0.928
8208,1:?,2:good_actor,,0.928
8209,1:?,2:good_actor,,0.928
8210,1:?,1:bad_actor,,1
8211,1:?,2:good_actor,,0.928
8212,1:?,2:good_actor,,0.928
8213,1:?,2:good_actor,,0.928
8214,1:?,2:good_actor,,0.928
8215,1:?,2:good_actor,,0.928
8216,1:?,2:good_actor,,0.928
8217,1:?,2:good_actor,,0.928
8218,1:?,2:good_actor,,0.928
8219,1:?,2:good_actor,,0.928
8220,1:?,2:good_actor,,0.928
8221,1:?,2:good_actor,,0.928
8222,1:?,2:good_actor,,0.928
8223,1:?,2:good_actor,,0.9
8224,1:?,2:good_actor,,0.928
8225,1:?,2:good_actor,,0.928
8226,1:?,1:bad_actor,,1
8227,1:?,1:bad_actor,,1
8228,1:?,2:good_actor,,0.928
8229,1:?,2:good_actor,,0.928
8230,1:?,2:good_actor,,0.928
8231,1:?,2:good_actor,,0.928
8232,1:?,2:good_actor,,0.928
8233,1:?,2:good_actor,,0.928
8234,1:?,2:good_actor,,0.928
8235,1:?,2:good_actor,,0.928
8236,1:?,2:good_actor,,0.928
8237,1:?,2:good_actor,,0.8
8238,1:?,2:good_actor,,0.928
8239,1:?,1:bad_actor,,1
8240,1:?,2:good_actor,,0.928
8241,1:?,2:good_actor,,0.8
8242,1:?,2:good_actor,,0.928
8243,1:?,2:good_actor,,0.928
8244,1:?,2:good_actor,,0.928
8245,1:?,2:good_actor,,0.928
8246,1:?,2:good_actor,,0.928
8247,1:?,2:good_actor,,0.928
8248,1:?,2:good_actor,,0.928
8249,1:?,2:good_actor,,0.928
8250,1:?,2:good_actor,,0.8
8251,1:?,2:good_actor,,0.9
8252,1:?,1:bad_actor,,1
8253,1:?,2:good_actor,,0.928
8254,1:?,2:good_actor,,0.8
8255,1:?,2:good_actor,,0.928
8256,1:?,2:good_actor,,0.9
8257,1:?,2:good_actor,,0.8
8258,1:?,2:good_actor,,0.928
8259,1:?,2:good_actor,,0.928
8260,1:?,1:bad_actor,,1
8261,1:?,2:good_actor,,0.928
8262,1:?,2:good_actor,,0.928
8263,1:?,2:good_actor,,0.928
8264,1:?,2:good_actor,,0.928
8265,1:?,2:good_actor,,0.928
8266,1:?,2:good_actor,,0.928
8267,1:?,2:good_actor,,0.928
8268,1:?,2:good_actor,,0.928
8269,1:?,2:good_actor,,0.928
8270,1:?,2:good_actor,,0.928
8271,1:?,2:good_actor,,0.928
8272,1:?,2:good_actor,,0.928
8273,1:?,2:good_actor,,0.928
8274,1:?,2:good_actor,,0.928
8275,1:?,2:good_actor,,0.928
8276,1:?,2:good_actor,,0.928
8277,1:?,2:good_actor,,0.928
8278,1:?,2:good_actor,,0.9
8279,1:?,2:good_actor,,0.928
8280,1:?,2:good_actor,,0.928
8281,1:?,1:bad_actor,,1
8282,1:?,2:good_actor,,0.928
8283,1:?,2:good_actor,,0.928
8284,1:?,2:good_actor,,0.928
8285,1:?,2:good_actor,,0.928
8286,1:?,2:good_actor,,0.928
8287,1:?,2:good_actor,,0.928
8288,1:?,2:good_actor,,0.928
8289,1:?,2:good_actor,,0.928
