inst#,actual,predicted,error,prediction
9d09131d676c3d9ebf705dd7f9b2b8a2,1:?,1:bad_actor,,0.762
9d115354b773384b945ed9698df194ea,1:?,1:bad_actor,,0.762
9d1304b1c4e83f6696aac7ba80a8803e,1:?,2:good_actor,,0.699
9d14549750f83c32a9e4bda5f0ce7cd0,1:?,2:good_actor,,0.699
9d15d7d9c48c367c932941f6b00f796c,1:?,2:good_actor,,0.699
9d1e2cc8ea293203803a02223fe9045d,1:?,1:bad_actor,,0.997
9d2459701887318e92f4d2e319a9d0bb,1:?,2:good_actor,,0.699
9d26d850f56536e5886f128ad5960523,1:?,2:good_actor,,0.699
9d2c05afee29366fbb5113774b7e0ed5,1:?,2:good_actor,,0.699
9d33f3851bf93f52a1da3122430ac661,1:?,1:bad_actor,,0.762
9d3a5f2d89c939199dbacf3241762562,1:?,2:good_actor,,0.699
9d49f947048d387fbaeaf5339cf3ef99,1:?,2:good_actor,,0.691
9d4b72b272a333a68457886460527a64,1:?,2:good_actor,,0.691
9d4ba80e81c53ab8ad7a67ff6e16cc84,1:?,2:good_actor,,0.691
9d54ac3c64e037b28199087be310f2c6,1:?,1:bad_actor,,0.762
9d561e3d25793a2cb0e82523d6508c9b,1:?,1:bad_actor,,0.999
9d572c907c5a3101a0bab9df0bae4b45,1:?,2:good_actor,,0.691
9d5972f39fbc3a1290f3ef9a07e871c9,1:?,1:bad_actor,,0.762
9d59e84761d8375f850e99ab496440c0,1:?,2:good_actor,,0.691
9d5a52fba35c3166be9752627dac73a4,1:?,2:good_actor,,0.691
9d638539b2763d77be2c725a0f486ebc,1:?,1:bad_actor,,0.762
9d65f0431d5e369f96471aad3ff12ebf,1:?,2:good_actor,,0.691
9d671bbb220e389796584dd3ddbaa4eb,1:?,1:bad_actor,,0.762
9d6d341345de3d50a8888e5f42559774,1:?,2:good_actor,,0.691
9d700a2de34832cd93a4ad0dc421220c,1:?,1:bad_actor,,0.999
9d74ad2c841f3dd5a5b87dbf46856d9f,1:?,1:bad_actor,,0.762
9d75855adee739008ca378795a3eaae0,1:?,2:good_actor,,0.691
9d768bcb7302362988eedfde1cf04e8c,1:?,2:good_actor,,0.691
9d8b67917c7034de809fbfc1582f2f8c,1:?,1:bad_actor,,0.762
9d8be99d9e7538108c05bff9269b1a75,1:?,2:good_actor,,0.691
9d8c4e7acc1e34bb8db428543bcef711,1:?,2:good_actor,,0.691
9d8cee0d91283339966ff5286a85570b,1:?,2:good_actor,,0.699
9d8e65cf74553fedbd41da48d95eae2e,1:?,2:good_actor,,0.699
9d990a68ec353e528a438d2bc9f88d37,1:?,2:good_actor,,0.699
9d9b0be4081d36fbbb1f657bad5b6a73,1:?,2:good_actor,,0.691
9d9f625870893ed889f224bfdf590f79,1:?,2:good_actor,,0.699
9da7a85409413f3991f681c72621485f,1:?,2:good_actor,,0.691
9da83ae81b5837e8908b3ffa2d3da447,1:?,2:good_actor,,0.699
9da927ab2b55302abad67e0c1a67a810,1:?,1:bad_actor,,0.999
9daf6f6fc4563b889218c7b3c78a3aba,1:?,2:good_actor,,0.691
9db1e0fd26ae3d3cbfe571f8841a88b1,1:?,1:bad_actor,,0.762
9db70b9f3b773fc7abf86a3ec53fd68b,1:?,1:bad_actor,,0.997
9db819b2b8e63fa6a733e0c3fc9f80b6,1:?,1:bad_actor,,0.762
9dbebf9dceab3f6e9b399c78e5cdee97,1:?,2:good_actor,,0.691
9dbf9de5b9ac3f06aafe64981834c699,1:?,2:good_actor,,0.691
9dd06cf6cf943ff59c80a640b45730a2,1:?,2:good_actor,,0.691
9de368417a99376e821c0759b32c063c,1:?,2:good_actor,,0.691
9de58c46ccf4350ba5137d47df82b509,1:?,1:bad_actor,,0.997
9dec676db8403a74b2658a9b82e0e234,1:?,1:bad_actor,,0.762
9df0736d85a0303493b65b2d39a737f0,1:?,1:bad_actor,,0.762
9df140159a303ab6acff35e2575bf00d,1:?,2:good_actor,,0.699
9df42c6e80f13ae9a3e5d46e0a316d75,1:?,1:bad_actor,,0.762
9e0089c2746a3d1f8db1e252db8bac61,1:?,2:good_actor,,0.691
9e02e13aa2ce39c288859bd2b95ebf97,1:?,2:good_actor,,0.691
9e0434b162443b3695eaa5ba840cce5c,1:?,1:bad_actor,,0.762
9e077f0f04b436bea47aab3e75b7a50a,1:?,2:good_actor,,0.691
9e096ac5a20f3e89a8856e983ccb9945,1:?,2:good_actor,,0.691
9e172e59fd93366d8b9128f6bfd1b4f3,1:?,1:bad_actor,,0.762
9e18983449143817a5178df01f5150c7,1:?,2:good_actor,,0.691
9e207d7349753b0cb33bfd327da0282b,1:?,2:good_actor,,0.691
9e22dbe1883a3d4789360eddde78d6ba,1:?,1:bad_actor,,0.762
9e2347ba2c283c21b80b18bee168a5a3,1:?,1:bad_actor,,0.762
9e254fd693f730b59ffa97087fae38c7,1:?,1:bad_actor,,0.762
9e2656aad09d3c66a6c632d10452cace,1:?,2:good_actor,,0.691
9e28c1c1117b39df98627078a1606ea7,1:?,2:good_actor,,0.699
9e295c61c50236aea1e53099956c0ae0,1:?,1:bad_actor,,0.762
9e2acf806f2a353ab3fa41a2fd3a1944,1:?,2:good_actor,,0.691
9e326035050831dda367fa6a8bce7bae,1:?,1:bad_actor,,0.762
9e33ffede26c3f13ad598ddb4b3ff459,1:?,2:good_actor,,0.691
9e36a1d380993eeab27d7744bba9923c,1:?,1:bad_actor,,0.762
9e3883cb7c563ca5bd52ca702783f681,1:?,1:bad_actor,,0.762
9e39df4b2c033061b1d2abf44dd3d3a5,1:?,1:bad_actor,,0.997
9e3aade02b8d3649ae9cd2e7907ff95c,1:?,1:bad_actor,,0.762
9e3e2938ae6636a685ef2d22a5444ec9,1:?,2:good_actor,,0.691
9e3ea06a0444360a93fd78d49d4ab712,1:?,2:good_actor,,0.691
9e3f1d81af3934faaf28fef25602bb8d,1:?,2:good_actor,,0.691
9e40f39eacad3578b83ceae7cda4683e,1:?,1:bad_actor,,0.762
9e43b19031553e74965c9c5f30ca0786,1:?,2:good_actor,,0.691
9e43b49a618d31c290156316321d629d,1:?,2:good_actor,,0.699
9e464963369d3638a1eb2de467cd94fb,1:?,2:good_actor,,0.691
9e4bbfd660683dbdbf3e53f15384e765,1:?,1:bad_actor,,0.762
9e4c94594a79390498bd3e88556f428b,1:?,1:bad_actor,,0.762
9e4f81aecd763de2a6853efbe02808d8,1:?,1:bad_actor,,0.999
9e5138927bbc36a2aa5b544bc6586932,1:?,1:bad_actor,,0.762
9e52ca189f7c3c4b9f5c142d7f950cd3,1:?,2:good_actor,,0.691
9e5482baa08f3a10a7ccd239332410a6,1:?,1:bad_actor,,0.762
9e565914bd0a33bfa55068e514bf1759,1:?,2:good_actor,,0.691
9e5d93867adb300f9df60dc04649cf88,1:?,2:good_actor,,0.691
9e5edba41fb7368f9b0742f278db2702,1:?,2:good_actor,,0.699
9e60e8c1dd6835c28d96e97b25420b7c,1:?,2:good_actor,,0.699
9e6124173066309aa6d3bb9ccaa571b1,1:?,2:good_actor,,0.699
9e621589903a3f88a233d80c48367fce,1:?,1:bad_actor,,0.762
9e6628a248f932e580bc346d197dd1fd,1:?,2:good_actor,,0.691
9e6c3b1ae4d73e938a7bced66039ad38,1:?,1:bad_actor,,0.762
9e6d25b3366f3f57a38d5dd70262b45b,1:?,1:bad_actor,,0.762
9e6f5cc7148339369eab0680542dc3e4,1:?,2:good_actor,,0.699
9e70a1c88ed9360195a444ea9b43f8a1,1:?,2:good_actor,,0.691
9e71933c50953980a3556ee3514ad9ec,1:?,1:bad_actor,,0.762
9e751b4c711d34c396f21446e33e56fe,1:?,2:good_actor,,0.691
9e75974b89f4349f8ba24c9425425cf9,1:?,1:bad_actor,,0.762
9e7652529c433ac381e99d617ff71904,1:?,2:good_actor,,0.691
9e7afc91417f34d0a6c320ec010686d5,1:?,1:bad_actor,,0.762
9e814d0fb9713143b6fe4b22b89ccbbd,1:?,2:good_actor,,0.691
9e82112763da3d8cae450d0825286d65,1:?,1:bad_actor,,0.762
9e87a8c6ebcf3a75af81a26dce2b2c71,1:?,2:good_actor,,0.699
9e8d8fcc9e11323fa5fa9b535b3c39a4,1:?,1:bad_actor,,0.997
9e8f338c734f380a99e777c39f49b106,1:?,2:good_actor,,0.691
9e971d1119da32f5b7defe87c8a62ab2,1:?,2:good_actor,,0.699
9e9757198ffa3aa7b045b238cbfaac25,1:?,2:good_actor,,0.691
9ea2318f453d32f1ad3f98e5ec9b5d5a,1:?,1:bad_actor,,0.762
9ea55cf00101313dbfafd1bc74d3d0c4,1:?,1:bad_actor,,0.762
9ea74d232b37397190bbb3d28567bd2e,1:?,1:bad_actor,,0.999
9eaa26a04e0b351da491ad0fc53d84cd,1:?,2:good_actor,,0.691
9eab44c844893e008c0da5e7085061b5,1:?,1:bad_actor,,0.762
9eafa0a9cb6436b3a8a9f298d2956f55,1:?,2:good_actor,,0.691
9eb1073a36bf325faf7888ac5a9f6585,1:?,2:good_actor,,0.699
9eb175d77ec13b22941966068c046854,1:?,1:bad_actor,,0.762
9eb82d8cce32333788d01d58d58514ba,1:?,2:good_actor,,0.691
9ebcae525cdb3982b61e477a015e0e97,1:?,2:good_actor,,0.691
9ec0cf30539b34baa1674fbc141d3805,1:?,1:bad_actor,,0.999
9ec88c7ec0f6359fa02b25ef8861c65c,1:?,2:good_actor,,0.691
9ecca864180b3b4f950dacd9c63f6733,1:?,1:bad_actor,,0.997
9ecd85fba4f636a1a57325213b663680,1:?,2:good_actor,,0.691
9ecef6ba954932ed9fe2c7351d39f22b,1:?,2:good_actor,,0.691
9ed023325b953bc0a65a95f4adbef615,1:?,1:bad_actor,,0.999
9ed312d3c9043d4daf4c6f59fe5b266e,1:?,2:good_actor,,0.691
9ed606ccab6b31f282043ceaa848e0b8,1:?,1:bad_actor,,0.999
9ed7ac036c2a346bbf4244abc4800bf8,1:?,2:good_actor,,0.691
9ed918c521c03f4cae7ae65fe268c52e,1:?,1:bad_actor,,0.762
9edfa10b360c3dc1b42cdcb161036972,1:?,2:good_actor,,0.691
9ee031f3920e35b1b3f476645f807fcb,1:?,1:bad_actor,,0.762
9ee1f2c2d19331c0b7721027bb777289,1:?,1:bad_actor,,0.999
9ee296b18f6d39adb4a4eea8c471a824,1:?,1:bad_actor,,0.762
9ee44dc0f8e43eb5b0f2e6d0456b8d94,1:?,2:good_actor,,0.699
9ee48cfe8e8533a3b77226a1e1cdcdfa,1:?,2:good_actor,,0.699
9ef3436c09ed3a18b97c20c40be81673,1:?,2:good_actor,,0.699
9ef5a89a0b183307b3d458e71c636e6c,1:?,2:good_actor,,0.691
9ef60e1b4e913ca995dd76d2b3caf34c,1:?,1:bad_actor,,0.999
9ef8a7dcea793d08bf9ec6dd53a06de0,1:?,1:bad_actor,,0.999
9ef9a349740d39918df68c6550eec794,1:?,1:bad_actor,,0.762
9efd0f7e57793421ae67b5b8c01a3563,1:?,2:good_actor,,0.691
9efe86d8479e3d0cafad933e90d42a2c,1:?,2:good_actor,,0.691
9f013630cc7f3ac79f979b4ace91f5ed,1:?,1:bad_actor,,0.762
9f059a5a12da335483663708c351290c,1:?,1:bad_actor,,0.762
9f0cd0ac8e55358293ebe6623aaf0428,1:?,2:good_actor,,0.691
9f1085962d3339b092252bcc1c0221a2,1:?,2:good_actor,,0.691
9f11755fbe1d3bdeb3fbb83e11cf7962,1:?,1:bad_actor,,0.762
9f153fc462a230e0bb8580bd55687897,1:?,1:bad_actor,,0.762
9f15b579c67f320aa0115070e104512b,1:?,2:good_actor,,0.699
9f16b1e3f78d340aa4120082f2a416aa,1:?,1:bad_actor,,0.762
9f17eb15b8043f329f583b6d2350170c,1:?,1:bad_actor,,0.762
9f18398f23403bae8d52ce2bf51cbcb6,1:?,2:good_actor,,0.699
9f19a35805f83412b90495ceba3f30b6,1:?,1:bad_actor,,0.762
9f1e4304cc3b366eb9940c2828eb068c,1:?,1:bad_actor,,0.762
9f263fff5e7231e782ed5794daf77361,1:?,1:bad_actor,,0.999
9f29448c902c386b961ac31eb47fe38d,1:?,1:bad_actor,,0.762
9f2e8b081fc6372a97524f7b0ab043c5,1:?,1:bad_actor,,0.98
9f308b20e9ff32999bef786d82df58a9,1:?,1:bad_actor,,0.762
9f357b9b1cff3fa28c65f5db70ade9df,1:?,1:bad_actor,,0.999
9f36cdc714f937de97f09e63d0d3e60f,1:?,2:good_actor,,0.691
9f38498f4c9d3dc0b04e070fcb49355f,1:?,1:bad_actor,,0.762
9f38d96cc0f73851aaaec8752f4eadc6,1:?,2:good_actor,,0.691
9f3aec61ceb236029b85a8669235cfca,1:?,2:good_actor,,0.691
9f4cbed4ca3c388b80616b5960d66a53,1:?,2:good_actor,,0.691
9f4e34a7984438e597167495d3cebd1e,1:?,2:good_actor,,0.691
9f4e7b08b78d39ccaf86a23c7e110006,1:?,1:bad_actor,,0.762
9f5209c43eb03723a181d1948c5abfdd,1:?,2:good_actor,,0.691
9f54c0da790c3f19b8f4e46411091b30,1:?,2:good_actor,,0.691
9f576bf125a63735ae217a749cf3ab05,1:?,1:bad_actor,,0.762
9f57759547e8367696cf4fa600f2140e,1:?,1:bad_actor,,0.999
9f62aa7fac853e99a87c479754e91d20,1:?,2:good_actor,,0.699
9f63590e69133a678b5ab6bbbb6f9003,1:?,1:bad_actor,,0.762
9f658ad71c1d3809a7501f3780fc459c,1:?,1:bad_actor,,0.997
9f65eeed7f3932818676deaf6ff4c826,1:?,2:good_actor,,0.691
9f6973e19d303c40ad82a15a6e865d05,1:?,2:good_actor,,0.691
9f69edd567ab3ca2a50ddbb62ee3da7c,1:?,1:bad_actor,,0.999
9f74fb74b3753e3d9bed18c2364599e9,1:?,2:good_actor,,0.691
9f75c3f9e4e435798221e22fa620ce5d,1:?,2:good_actor,,0.691
9f769f6f97683449a74ee2efc8b1e68d,1:?,2:good_actor,,0.691
9f77ca124fea3d1f9ecc07d171b2ec83,1:?,1:bad_actor,,0.999
9f79fea963cc3a85a0f2d15c91724cd0,1:?,2:good_actor,,0.691
9f7b304c317f3f9ea4f7759d85302227,1:?,1:bad_actor,,0.762
9f7c39500e913753b8347c80bf3eed59,1:?,2:good_actor,,0.691
9f7cb85834c2391f84fb941fd616c09d,1:?,1:bad_actor,,0.999
9f7f5dc5393137ea8786be618734f2cb,1:?,2:good_actor,,0.699
9f7fafe327c532a4b56cb0a3608e6fe2,1:?,2:good_actor,,0.699
9f82531230e233b49bb9fab311f26f49,1:?,2:good_actor,,0.691
9f859e2c276c38919a080c1e50b223be,1:?,2:good_actor,,0.691
9f88d46d996e3f97910977b71bff33e7,1:?,2:good_actor,,0.691
9f8c37d4ad913595b7cb6bbd51010b9f,1:?,2:good_actor,,0.691
9f8df4ee62bd3a9b9c411a05819e4139,1:?,2:good_actor,,0.691
9f910c738fce3376ab09b4a67f371b02,1:?,1:bad_actor,,0.762
9f91c8d4159f325a9fae3db7cb4b2cf1,1:?,2:good_actor,,0.691
9f92def7151039c989580b8637d5f56a,1:?,2:good_actor,,0.691
9f95ce76d1bb3587a45cd8f9cc159ed6,1:?,1:bad_actor,,0.762
9f982df35b74391bac32f403212c0274,1:?,1:bad_actor,,0.997
9f984c61725735ffb8292c84566614ab,1:?,1:bad_actor,,0.762
9fa10f93062837478bd9e295251d3a4a,1:?,1:bad_actor,,0.762
9fa552fde8353ee88e113debd388ec84,1:?,2:good_actor,,0.699
9fb00bb03bc932318e95d8f4efe65c72,1:?,2:good_actor,,0.699
9fb270f2cd8f32b9989af03376346097,1:?,2:good_actor,,0.691
9fb2d5b04e913c6c9ad3147dd6dc4e23,1:?,2:good_actor,,0.691
9fb6c26e4977333ba4418074891a0354,1:?,1:bad_actor,,0.762
9fb8f8f0133c3852adc70c594d9f0034,1:?,1:bad_actor,,0.762
9fba5f3f9140371db1e3ef5c1f0a2d6d,1:?,2:good_actor,,0.699
9fbe08da129e356dabf3a84702d50dd7,1:?,2:good_actor,,0.691
9fbe3bf78f633725a1505585192904f1,1:?,1:bad_actor,,0.999
9fbf5b3bf2993afba30cab7f659404d2,1:?,1:bad_actor,,0.762
9fc04c2d2ae932b9ad3fd349a7d377b3,1:?,2:good_actor,,0.691
9fc3058f5b1838b999d4a2b4253ec755,1:?,2:good_actor,,0.691
9fc5bdb20d1c3b558cf729ac52051bff,1:?,2:good_actor,,0.691
9fc729b658993c68a50033b8a7cc6d91,1:?,2:good_actor,,0.699
9fca7325efbc368ead103dcafe78f8b2,1:?,1:bad_actor,,0.762
9fcd69446e253d318a561caf2180658f,1:?,2:good_actor,,0.691
9fcdcd595eab39e8a2090ea7e1ad0c51,1:?,1:bad_actor,,0.997
9fd3dd2dd66336adbe16b08e631e3c9f,1:?,1:bad_actor,,0.762
9fd51ca9da2533fe996b8f27ff03d466,1:?,2:good_actor,,0.691
9fdb1fe472813b748f9040d79c45f9b6,1:?,2:good_actor,,0.691
9fdf639721d9313aa809c16a44f8d4d1,1:?,2:good_actor,,0.691
9fee7e707ca6367e80e70d80e7c15f75,1:?,2:good_actor,,0.691
9fef98e0e0a337d9a1beecdb26371d57,1:?,2:good_actor,,0.691
9ff2103af77931abbe69bb1cc6becac8,1:?,1:bad_actor,,0.762
9ff36bc8e276396b9673f5efba882b83,1:?,1:bad_actor,,0.762
9ff81c2cf3c636f4ae7a85f3f4bf6c61,1:?,2:good_actor,,0.699
9ff9ff93a7003f6a9e9ff406692ed7a9,1:?,2:good_actor,,0.691
9ffcdc12f04f3eccb0e7e352dcefe646,1:?,2:good_actor,,0.691
9ffd002a5b3a39f6a42c858024eb8c6a,1:?,1:bad_actor,,0.762
a0018e5c13a33780a1847d040d80f8f2,1:?,1:bad_actor,,0.999
a003d8d3ba7a3afcb5fade593d4ccbbc,1:?,1:bad_actor,,0.762
a0046045cf6536dc951773e3216548a3,1:?,1:bad_actor,,0.999
a00e7283d85f313da977e5a04be57682,1:?,1:bad_actor,,0.762
a0118dfefec13847a0ddaaf37a8fc834,1:?,1:bad_actor,,0.999
a014182982ca34f58c2af7a518b2a693,1:?,1:bad_actor,,0.762
a0157a1286f13d089aa108286a2b2d53,1:?,2:good_actor,,0.699
a0162be54277347c8f6c3981fc9b3fb8,1:?,1:bad_actor,,0.762
a0183873728d3304bfbd62e3708b8218,1:?,1:bad_actor,,0.762
a021415ea2853a7d94404f74bfb43551,1:?,1:bad_actor,,0.762
a025ed1170813540a1647855c68c2097,1:?,2:good_actor,,0.691
a026c61a94aa34c396677aaf830fd1c3,1:?,2:good_actor,,0.691
a028c63d5c803c87a4f635acd4cec1d2,1:?,1:bad_actor,,0.762
a0296ad4ada335babc49d1ef3f154b69,1:?,1:bad_actor,,0.999
a02c8e7895ac3d58affac0eaa3ff0bea,1:?,1:bad_actor,,0.762
a033d5a58b1130f3bf12e7f48e4f0116,1:?,2:good_actor,,0.691
a039a757e2d23b55baf9b7e9d2dcb510,1:?,1:bad_actor,,0.997
a03a8a9831403696b8462ff306cee233,1:?,2:good_actor,,0.699
a0413dab500731fca6f02fdd50dd3293,1:?,2:good_actor,,0.691
a04363e4258537c3a55d17af7c78cbc8,1:?,2:good_actor,,0.691
a0496cbde1b73117bd8e1959c44ee1c8,1:?,2:good_actor,,0.691
a0503c5b2eb33f468b15eec5cb512dcc,1:?,2:good_actor,,0.691
a053fecc4358392ab904eac1b8bf7eef,1:?,1:bad_actor,,0.762
a05a8bc7645135f9abe59b1b3604a8d7,1:?,2:good_actor,,0.691
a06bec2e2c15384fbc482a4c3896d12d,1:?,1:bad_actor,,0.997
a06d1a0f46ab3289a815607aec4f463b,1:?,2:good_actor,,0.691
a07122c661393a048677b8ee0c52e472,1:?,2:good_actor,,0.699
a071a8de358c3890a211f378c461cc81,1:?,1:bad_actor,,0.762
a0755ae1ae6d3a9391171d3d22f72d09,1:?,1:bad_actor,,0.762
a0772c04d7903102adb209d5913005af,1:?,2:good_actor,,0.691
a078405d589e3ff28afdb85b28fba34d,1:?,2:good_actor,,0.691
a0830c1774a03e2fb0c85aa6eb0cd80d,1:?,2:good_actor,,0.699
a084bbd703d13e679d07437bd95a6ec3,1:?,1:bad_actor,,0.762
a08f5a2f855c3d7ba7ee0224868e9084,1:?,1:bad_actor,,0.762
a097b069a2af389989c11648ee8a622b,1:?,1:bad_actor,,0.762
a09c08da3dc431d0a73f3f17673bb8b7,1:?,1:bad_actor,,0.762
a09ead7114d4361681c20d3f4c284db5,1:?,1:bad_actor,,0.762
a0ad69d129b43be4b895fb5de46de33f,1:?,1:bad_actor,,0.762
a0ae5b9c608934128300b56683efc5ce,1:?,2:good_actor,,0.691
a0b12f67b42a3bf5a1fc61edb19458ce,1:?,1:bad_actor,,0.762
a0b60f7d6bd532c8990343e93ec8d351,1:?,2:good_actor,,0.691
a0b9442f6210339f9e53410cf0495f36,1:?,1:bad_actor,,0.997
a0bab276aeeb3ae6920cb13dc974ea61,1:?,1:bad_actor,,0.762
a0c1db1da9c037ddb09f0976d250c805,1:?,2:good_actor,,0.699
a0c9e195f8ac35ad926501b6228a2221,1:?,1:bad_actor,,0.762
a0c9f02a306b3095a97f83b509352ee5,1:?,1:bad_actor,,0.762
a0cb03a0028f324fbc6239578a05dd40,1:?,2:good_actor,,0.699
a0d3b17463123cc7a87178991cec111f,1:?,1:bad_actor,,0.999
a0d534b5a71f3fed809a4362b76bde8f,1:?,2:good_actor,,0.691
a0da1ef8d7443121b5748bb357682aeb,1:?,2:good_actor,,0.699
a0daf928e5df32debd8c54d614a0f547,1:?,2:good_actor,,0.691
a0e1677a69bc3cb295df4af544fb2b5e,1:?,1:bad_actor,,0.762
a0e21559be9c37d1a60caad3a8fe7b81,1:?,1:bad_actor,,0.997
a0e45ec574ee360083769eedfdeeec92,1:?,2:good_actor,,0.699
a0e72d534f4f376aaa4ece606675d762,1:?,2:good_actor,,0.691
a0e7a7ed09033175bd85ade1bce7d1e7,1:?,2:good_actor,,0.691
a0ed39d7c2633013b55b277e31b2f9bd,1:?,1:bad_actor,,0.762
a0ee969771da33e1802c0a2d382a5069,1:?,1:bad_actor,,0.762
a0f4878f8c8b3767bd284d4bf9696355,1:?,2:good_actor,,0.699
a0f65ad10be13bd7acf2a59e930871cb,1:?,1:bad_actor,,0.762
a0f9d7b7df2a3f91b803a7a2c68e3633,1:?,2:good_actor,,0.691
a0f9e0d71b5e3ca985562adc70e6f5cf,1:?,2:good_actor,,0.691
a0fdc4f607f037cc833df0e7c391fd2d,1:?,1:bad_actor,,0.762
a104ca6f82f831b0848449ec114501f2,1:?,2:good_actor,,0.699
a10b1995e113356ca4c5612e84bc72bd,1:?,1:bad_actor,,0.762
a110df9d614e3da0b10005d060ab9182,1:?,2:good_actor,,0.691
a116ab43ea0936d1afc798e99828796a,1:?,1:bad_actor,,0.762
a1176c149a43385ebfce96c6e2974da3,1:?,1:bad_actor,,0.762
a119428fd39533ad93c0802c2558804e,1:?,2:good_actor,,0.691
a11e557365a13e698b269e40b7bea236,1:?,1:bad_actor,,0.762
a11ff78f2e333b0baede27468f032b1d,1:?,1:bad_actor,,0.762
a120a56c774439a2a8388924a661dd29,1:?,1:bad_actor,,0.762
a128d8bc88593e5782bc14285cdb7447,1:?,2:good_actor,,0.691
a129f2bbba033dff93a4dce1ad3aac4d,1:?,1:bad_actor,,0.762
a12a6b64db653e28b1d3e01997e271bc,1:?,1:bad_actor,,0.762
a13276640ffd399daaf6967220264ab3,1:?,2:good_actor,,0.691
a134edac11c13195b0003d493e14890b,1:?,2:good_actor,,0.691
a137eeda5ef83339af98dbdf8da10561,1:?,2:good_actor,,0.691
a137fe3fc8c13c26a6394294e572590e,1:?,2:good_actor,,0.691
a13c4f61aa36345aac1cd6c09855af0b,1:?,1:bad_actor,,0.762
a140d953794e3c668a14dfbc5689e756,1:?,2:good_actor,,0.691
a146eb5fad31332a8a6bdab6493b4bb6,1:?,2:good_actor,,0.691
a14bca5869b33ac99fa89441202c66dc,1:?,2:good_actor,,0.691
a150768841e43e97b75bc4f04de9774b,1:?,2:good_actor,,0.699
a154c85a89c73652859b6c40195848c1,1:?,1:bad_actor,,0.762
a15b7f3e1a8b3964ae39613b02974f70,1:?,1:bad_actor,,0.762
a161b361a3733e89965576d80daad973,1:?,2:good_actor,,0.691
a1633966bc8130e5a5037934ffa9a284,1:?,1:bad_actor,,0.762
a163a3ee6f333e77acb63e985980b631,1:?,2:good_actor,,0.699
a16857bf93d831edb4f43d16100bc341,1:?,1:bad_actor,,0.762
a16e265a9dcd360095e1a25d5ae1eb97,1:?,1:bad_actor,,0.999
a16f1ae4ab003ca7bae0adbc8ed78f72,1:?,2:good_actor,,0.691
a170075bd6e83fe98afb041bbed18642,1:?,2:good_actor,,0.691
a17886926fbb3d1aa84d303cd62f9a62,1:?,2:good_actor,,0.691
a17bd668697b3ed790a99e72a7fb45ac,1:?,1:bad_actor,,0.762
a17bff061aea36c4b5f9503c3da0a959,1:?,2:good_actor,,0.691
a17c15964d903fedb1497bceaabc1058,1:?,1:bad_actor,,0.762
a17cf1d9ff2d31548e93e48bd3d19dd3,1:?,2:good_actor,,0.691
a17d590532cb30359196e3b5e2aaff9b,1:?,1:bad_actor,,0.762
a181d3834a123f25904d13316c7238f1,1:?,1:bad_actor,,0.762
a18538468a87345b805a1ae7bba97144,1:?,2:good_actor,,0.691
a185d2e623fb3c548417891eb0c03a14,1:?,1:bad_actor,,0.762
a1885fc16ec2389c970d2aa4541d6979,1:?,2:good_actor,,0.699
a18e1468b495392482961e791c3a0dc7,1:?,2:good_actor,,0.691
a18e71f049cf3248b37d31fc4e8334b3,1:?,1:bad_actor,,0.997
a1905659cf863fcf8a99fd3efea7dd06,1:?,2:good_actor,,0.691
a196c327909b36d7b65536d7daa0ddcd,1:?,2:good_actor,,0.699
a19c9d38d133368f93a710dc80a1fd3e,1:?,2:good_actor,,0.691
a1a69a652f683bd8abe4b44aea1cea86,1:?,2:good_actor,,0.699
a1aad9eab9e133c4a2e65f643a24599a,1:?,1:bad_actor,,0.997
a1aadf67a6913e59a5cdae1983159dc1,1:?,2:good_actor,,0.691
a1ac6787a34235f8a3232065a67f2610,1:?,1:bad_actor,,0.762
a1af4ed37ce33954bf8e69b1097358ac,1:?,2:good_actor,,0.691
a1b01119ee41382fa5ddbd66330d029c,1:?,1:bad_actor,,0.999
a1b2410c82e0354a90665b29a79f17b6,1:?,1:bad_actor,,0.762
a1b4469d24893248a197d2d0a35ab4df,1:?,1:bad_actor,,0.762
a1bb5a7eee0339bdb74e583663006f31,1:?,2:good_actor,,0.699
a1bfaacd4c233fd397d435d26557dd2b,1:?,1:bad_actor,,0.762
a1cb836f34d433228e08a67d3d526068,1:?,1:bad_actor,,0.997
a1cc7aab016d3ab09081e3a568ebecd3,1:?,1:bad_actor,,0.762
a1ce8ae921a7320681f42d7c433acfb2,1:?,2:good_actor,,0.699
a1ceb67e926a3c7db6205f21576e854f,1:?,2:good_actor,,0.699
a1d6255067273ddd99da939d0790ed10,1:?,2:good_actor,,0.691
a1d834cec4df3a61bda26f6dd4b6dab3,1:?,2:good_actor,,0.691
a1dbcbde2cb23738876f8593cca43965,1:?,1:bad_actor,,0.762
a1e10627ff6f30bc95da079ec37a10cc,1:?,1:bad_actor,,0.999
a1e3703d73243cdb9b7fcd8a44388198,1:?,1:bad_actor,,0.999
a1e3c7917e5537f08f461b0bfa7da9ef,1:?,2:good_actor,,0.691
a1e672d9d1f03423ae0947ab4f688dc1,1:?,1:bad_actor,,0.762
a1e6b0b43ab73a87b73735ec268c691a,1:?,2:good_actor,,0.691
a1e88f007d2233bb985c632f03fad5f9,1:?,1:bad_actor,,0.762
a1e8a73c11a137508573e603a5d18d68,1:?,1:bad_actor,,0.999
a1ed6ba64b47346bafd123a511e38dc7,1:?,2:good_actor,,0.699
