@RELATION bad_actors 
 @ATTRIBUTE author_guid string 
 @ATTRIBUTE account_age numeric 
 @ATTRIBUTE author_type numeric 
 @ATTRIBUTE average_hashtags numeric 
 @ATTRIBUTE average_links numeric 
 @ATTRIBUTE average_minutes_between_posts numeric 
 @ATTRIBUTE average_post_lenth numeric 
 @ATTRIBUTE average_posts_per_day_active_days numeric 
 @ATTRIBUTE average_posts_per_day_total numeric 
 @ATTRIBUTE average_user_mentions numeric 
 @ATTRIBUTE boost_score_avg numeric 
 @ATTRIBUTE boost_score_std_dev numeric 
 @ATTRIBUTE boost_score_sum numeric 
 @ATTRIBUTE boosting_timeslots_count numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE count_authors_sharing_boosted_posts numeric 
 @ATTRIBUTE default_profile numeric 
 @ATTRIBUTE default_profile_image numeric 
 @ATTRIBUTE friends_followers_ratio numeric 
 @ATTRIBUTE listed_count numeric 
 @ATTRIBUTE number_followers numeric 
 @ATTRIBUTE number_friends numeric 
 @ATTRIBUTE number_of_crawled_posts numeric 
 @ATTRIBUTE number_of_posts numeric 
 @ATTRIBUTE number_pointed_posts numeric 
 @ATTRIBUTE number_pointers numeric 
 @ATTRIBUTE topic_net_betweenness_centrality numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_closeness_centrality numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_clustering numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_degree_centrality numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE verified numeric 
  @DATA 
 a4d062feab7930b1b17ebbf81e0fce7d, 1590.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 0.0, 1.0, 3.90625e-05, 0.0, 3.90625e-05, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 1.2927120669056154, 3.0, 837.0, 1082.0, 1.0, 1037.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 a4e2523d49873cc69ad105b292b911d0, 185.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 2.0, 1.0, 3.90625e-05, 0.0, 3.90625e-05, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 2.670886075949367, 29.0, 158.0, 422.0, 1.0, 418.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 a520860d50e13eb6be6a30042a026654, 29.0, 1.0, 0.0, 1.0, 41.7, 12.5, 2.0, 4.0, 1.0, 0.05177229410232867, 0.05177229410232867, 0.10354458820465734, 0.0, 0.0, 612.0000000000001, 612.0000000000001, 2.470278716131422e-05, 2.470278716131422e-05, 24.73863375370597, 24.73863375370597, 0.0006111132042795068, 0.0006111132042795068, 0.3648149740647073, 13.709755668388242, 13.709755668388242, 0.3558304237769778, 0.3558304237769778, -3.9565216266962313, -3.9565216266962313, 0.037815683281882485, 0.037815683281882485, 1.0, 611.9999985462372, 611.9999985462372, 0.9998327564773327, 0.9998327564773327, -24.738633749722986, -24.738633749722986, 0.004137376254946244, 0.004137376254946244, 0.36375078665827565, 13.72026200043554, 13.72026200043554, 0.34529053912313534, 0.34529053912313534, -3.958893795114304, -3.958893795114304, 0.07754314397061618, 0.07754314397061618, 0.0, 1.0, 0.0, 13.241379310344827, 0.0, 29.0, 384.0, 2.0, 129.0, 2.0, 2.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 a561b6f45f1338f5aef9aceae0fb4776, 877.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.011094674556213017, 0.0, 0.011094674556213017, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 194.0, 1.0, 0.0, 5.309523809523809, 24.0, 42.0, 223.0, 1.0, 1521.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 a56beb8456ed3f3899e5636ab99a5f18, 31.0, 1.0, 0.0, 1.0, 6.266666666666667, 12.5, 2.0, 3.0, 1.0, 0.028079717488358955, 0.026675908894608955, 0.05615943497671791, 0.0, 0.0, 612.0000000000001, 612.0000000000001, 2.470278716131422e-05, 2.470278716131422e-05, 24.73863375370597, 24.73863375370597, 0.0006111132042795068, 0.0006111132042795068, 0.3648149740647073, 13.709755668389958, 13.709755668389958, 0.3558304237769779, 0.3558304237769779, -3.9565216266962313, -3.9565216266962313, 0.037815683281882485, 0.037815683281882485, 1.0, 611.9999985462372, 611.9999985462372, 0.9998327564773327, 0.9998327564773327, -24.738633749722986, -24.738633749722986, 0.004137376254946244, 0.004137376254946244, 0.36375078665827565, 13.720262000435477, 13.720262000435477, 0.34529053912313534, 0.34529053912313534, -3.9588937951143084, -3.9588937951143084, 0.07754314397061617, 0.07754314397061617, 0.0, 1.0, 0.0, 34.0, 3.0, 8.0, 272.0, 2.0, 113.0, 2.0, 2.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 a727d334d6d738f5b101e58c906d281c, 763.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.011094674556213017, 0.0, 0.011094674556213017, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 194.0, 0.0, 0.0, 12.736842105263158, 16.0, 19.0, 242.0, 1.0, 1125.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 a73ef2925efe37218a25bb344d587bc8, 447.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 24.38888888888889, 12.0, 36.0, 878.0, 1.0, 1282.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 a7405fd7d82336438e5fedeca30e84eb, 30.0, 1.0, 0.0, 1.0, 9.2, 12.5, 2.0, 4.0, 1.0, 0.028079717488358955, 0.026675908894608955, 0.05615943497671791, 0.0, 0.0, 612.0000000000001, 612.0000000000001, 2.470278716131422e-05, 2.470278716131422e-05, 24.73863375370597, 24.73863375370597, 0.0006111132042795068, 0.0006111132042795068, 0.3648149740647073, 13.709755668389958, 13.709755668389958, 0.3558304237769779, 0.3558304237769779, -3.9565216266962313, -3.9565216266962313, 0.037815683281882485, 0.037815683281882485, 1.0, 611.9999985462372, 611.9999985462372, 0.9998327564773327, 0.9998327564773327, -24.738633749722986, -24.738633749722986, 0.004137376254946244, 0.004137376254946244, 0.36375078665827565, 13.720262000435477, 13.720262000435477, 0.34529053912313534, 0.34529053912313534, -3.9588937951143084, -3.9588937951143084, 0.07754314397061617, 0.07754314397061617, 0.0, 1.0, 0.0, 47.333333333333336, 1.0, 6.0, 284.0, 2.0, 125.0, 2.0, 2.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 a782ce45779a3c858836e028f8f79fe5, 22.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 104.66666666666667, 0.0, 3.0, 314.0, 1.0, 59.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 a7ae1657567f333aa8c9c1a382c936c9, 20.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 43.0, 1.0, 2.0, 86.0, 1.0, 83.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 a7ca2d3397c23a408c4ebd2bb9c0baa5, 22.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 12.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 a7faae7b59873eceadef895c42ac2c41, 29.0, 1.0, 0.0, 1.0, 7.266666666666667, 12.5, 2.0, 2.0, 1.0, 0.028079717488358955, 0.026675908894608955, 0.05615943497671791, 0.0, 0.0, 612.0000000000001, 612.0000000000001, 2.470278716131422e-05, 2.470278716131422e-05, 24.73863375370597, 24.73863375370597, 0.0006111132042795068, 0.0006111132042795068, 0.3648149740647073, 13.709755668389958, 13.709755668389958, 0.3558304237769779, 0.3558304237769779, -3.9565216266962313, -3.9565216266962313, 0.037815683281882485, 0.037815683281882485, 1.0, 611.9999985462372, 611.9999985462372, 0.9998327564773327, 0.9998327564773327, -24.738633749722986, -24.738633749722986, 0.004137376254946244, 0.004137376254946244, 0.36375078665827565, 13.720262000435477, 13.720262000435477, 0.34529053912313534, 0.34529053912313534, -3.9588937951143084, -3.9588937951143084, 0.07754314397061617, 0.07754314397061617, 0.0, 1.0, 0.0, 374.0, 2.0, 1.0, 374.0, 2.0, 73.0, 2.0, 2.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 a8e39cde6e0e3d48b59987c35f387f34, 28.0, 1.0, 0.0, 1.0, 9.966666666666667, 12.5, 2.0, 2.0, 1.0, 0.028079717488358955, 0.026675908894608955, 0.05615943497671791, 0.0, 0.0, 612.0000000000001, 612.0000000000001, 2.470278716131422e-05, 2.470278716131422e-05, 24.73863375370597, 24.73863375370597, 0.0006111132042795068, 0.0006111132042795068, 0.3648149740647073, 13.709755668389958, 13.709755668389958, 0.3558304237769779, 0.3558304237769779, -3.9565216266962313, -3.9565216266962313, 0.037815683281882485, 0.037815683281882485, 1.0, 611.9999985462372, 611.9999985462372, 0.9998327564773327, 0.9998327564773327, -24.738633749722986, -24.738633749722986, 0.004137376254946244, 0.004137376254946244, 0.36375078665827565, 13.720262000435477, 13.720262000435477, 0.34529053912313534, 0.34529053912313534, -3.9588937951143084, -3.9588937951143084, 0.07754314397061617, 0.07754314397061617, 0.0, 1.0, 0.0, 44.142857142857146, 3.0, 7.0, 309.0, 2.0, 59.0, 2.0, 2.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 a9299cd4bf8f38d19339593f8726abf7, 15.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 89.0, 1.0, 77.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 a9744567e2f33095aa022d793b957492, 30.0, 1.0, 0.0, 1.0, 0.16666666666666666, 12.5, 2.0, 1.0, 1.0, 0.028079717488358955, 0.026675908894608955, 0.05615943497671791, 0.0, 0.0, 612.0000000000001, 612.0000000000001, 2.470278716131422e-05, 2.470278716131422e-05, 24.73863375370597, 24.73863375370597, 0.0006111132042795068, 0.0006111132042795068, 0.3648149740647073, 13.709755668389958, 13.709755668389958, 0.3558304237769779, 0.3558304237769779, -3.9565216266962313, -3.9565216266962313, 0.037815683281882485, 0.037815683281882485, 1.0, 611.9999985462372, 611.9999985462372, 0.9998327564773327, 0.9998327564773327, -24.738633749722986, -24.738633749722986, 0.004137376254946244, 0.004137376254946244, 0.36375078665827565, 13.720262000435477, 13.720262000435477, 0.34529053912313534, 0.34529053912313534, -3.9588937951143084, -3.9588937951143084, 0.07754314397061617, 0.07754314397061617, 0.0, 1.0, 0.0, 86.0, 0.0, 4.0, 344.0, 2.0, 46.0, 2.0, 2.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 a97465a70e0d3d2192abc1b2bd5d6080, 30.0, 1.0, 0.0, 1.0, 4.816666666666666, 12.5, 2.0, 3.0, 1.0, 0.028079717488358955, 0.026675908894608955, 0.05615943497671791, 0.0, 0.0, 612.0000000000001, 612.0000000000001, 2.470278716131422e-05, 2.470278716131422e-05, 24.73863375370597, 24.73863375370597, 0.0006111132042795068, 0.0006111132042795068, 0.3648149740647073, 13.709755668389958, 13.709755668389958, 0.3558304237769779, 0.3558304237769779, -3.9565216266962313, -3.9565216266962313, 0.037815683281882485, 0.037815683281882485, 1.0, 611.9999985462372, 611.9999985462372, 0.9998327564773327, 0.9998327564773327, -24.738633749722986, -24.738633749722986, 0.004137376254946244, 0.004137376254946244, 0.36375078665827565, 13.720262000435477, 13.720262000435477, 0.34529053912313534, 0.34529053912313534, -3.9588937951143084, -3.9588937951143084, 0.07754314397061617, 0.07754314397061617, 0.0, 1.0, 0.0, 59.666666666666664, 2.0, 6.0, 358.0, 2.0, 109.0, 2.0, 2.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 aa70bb6c169832f18cb1b5a4660b9eee, 892.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 10.363636363636363, 20.0, 22.0, 228.0, 1.0, 1083.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 aba1f710443b3a5997244c7031a86359, 656.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 9.222222222222221, 26.0, 27.0, 249.0, 1.0, 999.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 ac0cab63df003bd1af7b722df5392bd0, 30.0, 1.0, 0.0, 1.0, 19.15, 12.5, 2.0, 4.0, 1.0, 0.028079717488358955, 0.026675908894608955, 0.05615943497671791, 0.0, 0.0, 612.0000000000001, 612.0000000000001, 2.470278716131422e-05, 2.470278716131422e-05, 24.73863375370597, 24.73863375370597, 0.0006111132042795068, 0.0006111132042795068, 0.3648149740647073, 13.709755668389958, 13.709755668389958, 0.3558304237769779, 0.3558304237769779, -3.9565216266962313, -3.9565216266962313, 0.037815683281882485, 0.037815683281882485, 1.0, 611.9999985462372, 611.9999985462372, 0.9998327564773327, 0.9998327564773327, -24.738633749722986, -24.738633749722986, 0.004137376254946244, 0.004137376254946244, 0.36375078665827565, 13.720262000435477, 13.720262000435477, 0.34529053912313534, 0.34529053912313534, -3.9588937951143084, -3.9588937951143084, 0.07754314397061617, 0.07754314397061617, 0.0, 1.0, 0.0, 41.125, 2.0, 8.0, 329.0, 2.0, 132.0, 2.0, 2.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 acb9de5a408c35cf9bec7d429efc15c8, 879.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.011094674556213017, 0.0, 0.011094674556213017, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 194.0, 0.0, 0.0, 6.419354838709677, 20.0, 31.0, 199.0, 1.0, 1124.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 ad2595a0f5493e9eb6af111976ae43fe, 15.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 90.0, 0.0, 1.0, 90.0, 1.0, 79.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 ad30813daf0b37b2b6c4a03ef0c7aa33, 440.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 10.015873015873016, 12.0, 63.0, 631.0, 1.0, 1333.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
